Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
271,0,271,board_fast0_p2_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
272,0,272,board_fast0_p2_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
273,0,273,board_fast0_p3_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
274,0,274,board_fast0_p3_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
275,0,275,leave_fast0_p2_n2_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
276,0,276,leave_fast0_p2_n2_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
277,0,277,leave_fast0_p3_n2_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
278,0,278,leave_fast0_p3_n2_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
279,0,279,leave_fast0_p2_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
280,0,280,leave_fast0_p2_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
281,0,281,leave_fast0_p3_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
282,0,282,leave_fast0_p3_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
283,0,283,leave_fast0_p2_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
284,0,284,leave_fast0_p2_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
285,0,285,leave_fast0_p3_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
286,0,286,leave_fast0_p3_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
287,0,287,leave_fast0_p2_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
288,0,288,leave_fast0_p2_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
289,0,289,leave_fast0_p3_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
290,0,290,leave_fast0_p3_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
291,0,291,leave_fast0_p2_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
292,0,292,leave_fast0_p2_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
293,0,293,leave_fast0_p3_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
294,0,294,leave_fast0_p3_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
295,0,295,board_fast0_p5_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
296,0,296,board_fast0_p6_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
297,0,297,board_fast0_p6_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
298,0,298,board_fast0_p1_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
299,0,299,board_fast0_p4_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
300,0,300,board_fast0_p5_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
301,0,301,board_fast0_p6_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
302,0,302,board_fast0_p1_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
303,0,303,board_fast0_p4_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
304,0,304,board_fast0_p5_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
305,0,305,board_fast0_p2_n2_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
306,0,306,board_fast0_p3_n2_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
307,0,307,board_fast0_p2_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
308,0,308,board_fast0_p3_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
309,0,309,board_fast0_p2_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
310,0,310,board_fast0_p3_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
311,0,311,board_fast0_p2_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
312,0,312,board_fast0_p3_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
313,0,313,board_fast0_p2_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
314,0,314,board_fast0_p3_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL8 )
315,0,315,board_fast0_p0_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
316,0,316,board_fast0_p1_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
317,0,317,board_fast0_p4_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
318,0,318,board_fast0_p5_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
319,0,319,board_fast0_p6_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
320,0,320,board_fast0_p0_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
321,0,321,board_fast0_p1_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
322,0,322,board_fast0_p4_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
323,0,323,board_fast0_p5_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
324,0,324,board_fast0_p6_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
325,0,325,leave_fast0_p0_n2_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
326,0,326,leave_fast0_p0_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
327,0,327,leave_fast0_p0_n4_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
328,0,328,leave_fast0_p0_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
329,0,329,leave_fast0_p0_n6_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
330,0,330,leave_fast0_p0_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
331,0,331,leave_fast0_p0_n8_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
332,0,332,leave_fast0_p0_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
333,0,333,leave_fast0_p0_n0_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
334,0,334,leave_fast0_p0_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
335,0,335,board_fast0_p0_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
336,0,336,board_fast0_p0_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
337,0,337,board_fast0_p0_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
338,0,338,board_fast0_p0_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
339,0,339,board_fast0_p0_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
340,0,340,board_fast0_p0_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
341,0,341,board_fast0_p0_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
342,0,342,board_fast0_p0_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
343,0,343,board_fast0_p0_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
344,0,344,board_fast0_p0_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
345,0,345,board_fast0_p1_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
346,0,346,board_fast0_p4_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
347,0,347,board_fast0_p5_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
348,0,348,board_fast0_p0_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
349,0,349,board_fast0_p0_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
350,0,350,board_fast0_p6_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
351,0,351,board_fast0_p0_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
352,0,352,leave_fast0_p1_n2_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
353,0,353,leave_fast0_p1_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
354,0,354,leave_fast0_p4_n2_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
355,0,355,leave_fast0_p4_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
356,0,356,leave_fast0_p5_n2_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
357,0,357,leave_fast0_p5_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
358,0,358,leave_fast0_p6_n2_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
359,0,359,leave_fast0_p6_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
360,0,360,leave_fast0_p1_n4_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
361,0,361,leave_fast0_p1_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
362,0,362,leave_fast0_p4_n4_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
363,0,363,leave_fast0_p4_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
364,0,364,leave_fast0_p5_n4_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
365,0,365,leave_fast0_p5_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
366,0,366,leave_fast0_p6_n4_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
367,0,367,leave_fast0_p6_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
368,0,368,leave_fast0_p1_n6_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
369,0,369,leave_fast0_p1_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
370,0,370,leave_fast0_p4_n6_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
371,0,371,leave_fast0_p4_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
372,0,372,leave_fast0_p5_n6_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
373,0,373,leave_fast0_p5_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
374,0,374,leave_fast0_p6_n6_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
375,0,375,leave_fast0_p6_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
376,0,376,leave_fast0_p1_n8_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
377,0,377,leave_fast0_p1_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
378,0,378,leave_fast0_p4_n8_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
379,0,379,leave_fast0_p4_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
380,0,380,leave_fast0_p5_n8_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
381,0,381,leave_fast0_p5_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
382,0,382,leave_fast0_p6_n8_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
383,0,383,leave_fast0_p6_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
384,0,384,leave_fast0_p1_n0_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
385,0,385,leave_fast0_p1_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
386,0,386,leave_fast0_p4_n0_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
387,0,387,leave_fast0_p4_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
388,0,388,leave_fast0_p5_n0_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
389,0,389,leave_fast0_p5_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
390,0,390,leave_fast0_p6_n0_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
391,0,391,leave_fast0_p6_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
392,0,392,leave_fast0_p0_n2_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
393,0,393,leave_fast0_p0_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
394,0,394,leave_fast0_p1_n2_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
395,0,395,leave_fast0_p1_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
396,0,396,leave_fast0_p4_n2_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
397,0,397,leave_fast0_p4_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
398,0,398,leave_fast0_p5_n2_n2_n1,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
399,0,399,leave_fast0_p5_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
400,0,400,leave_fast0_p6_n2_n2_n1,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
401,0,401,leave_fast0_p6_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
402,0,402,leave_fast0_p0_n4_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
403,0,403,leave_fast0_p0_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
404,0,404,leave_fast0_p1_n4_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
405,0,405,leave_fast0_p1_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
406,0,406,leave_fast0_p4_n4_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
407,0,407,leave_fast0_p4_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
408,0,408,leave_fast0_p5_n4_n2_n1,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
409,0,409,leave_fast0_p5_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
410,0,410,leave_fast0_p6_n4_n2_n1,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
411,0,411,leave_fast0_p6_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
412,0,412,leave_fast0_p0_n6_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
413,0,413,leave_fast0_p0_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
414,0,414,leave_fast0_p1_n6_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
415,0,415,leave_fast0_p1_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
416,0,416,leave_fast0_p4_n6_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
417,0,417,leave_fast0_p4_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
418,0,418,leave_fast0_p5_n6_n2_n1,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
419,0,419,leave_fast0_p5_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
420,0,420,leave_fast0_p6_n6_n2_n1,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
421,0,421,leave_fast0_p6_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
422,0,422,leave_fast0_p0_n8_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
423,0,423,leave_fast0_p0_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
424,0,424,leave_fast0_p1_n8_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
425,0,425,leave_fast0_p1_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
426,0,426,leave_fast0_p4_n8_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
427,0,427,leave_fast0_p4_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
428,0,428,leave_fast0_p5_n8_n2_n1,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
429,0,429,leave_fast0_p5_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
430,0,430,leave_fast0_p6_n8_n2_n1,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
431,0,431,leave_fast0_p6_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
432,0,432,leave_fast0_p0_n0_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
433,0,433,leave_fast0_p0_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
434,0,434,leave_fast0_p1_n0_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
435,0,435,leave_fast0_p1_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
436,0,436,leave_fast0_p4_n0_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
437,0,437,leave_fast0_p4_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
438,0,438,leave_fast0_p5_n0_n2_n1,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
439,0,439,leave_fast0_p5_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
440,0,440,leave_fast0_p6_n0_n2_n1,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
441,0,441,leave_fast0_p6_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
442,0,442,board_fast0_p1_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
443,0,443,board_fast0_p4_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
444,0,444,board_fast0_p5_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
445,0,445,board_fast0_p6_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
446,0,446,board_fast0_p1_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
447,0,447,board_fast0_p4_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
448,0,448,board_fast0_p5_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
449,0,449,board_fast0_p6_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
450,0,450,board_fast0_p6_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
451,0,451,board_fast0_p1_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
452,0,452,board_fast0_p4_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
453,0,453,board_fast0_p5_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
454,0,454,board_fast0_p6_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
455,0,455,board_fast0_p1_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
456,0,456,board_fast0_p4_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
457,0,457,board_fast0_p5_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
458,0,458,board_fast0_p1_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
459,0,459,board_fast0_p4_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
460,0,460,board_fast0_p5_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
461,0,461,board_fast0_p6_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
462,0,462,board_fast0_p1_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
463,0,463,board_fast0_p4_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
464,0,464,board_fast0_p5_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
465,0,465,board_fast0_p6_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
466,0,466,board_fast0_p6_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
467,0,467,board_fast0_p1_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
468,0,468,board_fast0_p4_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
469,0,469,board_fast0_p5_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
470,0,470,board_fast0_p6_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
471,0,471,board_fast0_p1_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
472,0,472,board_fast0_p4_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
473,0,473,board_fast0_p5_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
474,0,474,board_fast0_p1_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
475,0,475,board_fast0_p4_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
476,0,476,board_fast0_p5_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
477,0,477,board_fast0_p6_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
478,0,478,board_fast0_p1_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
479,0,479,board_fast0_p4_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
480,0,480,board_fast0_p5_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
481,0,481,board_fast0_p6_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
482,0,482,board_fast0_p6_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
483,0,483,board_fast0_p1_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
484,0,484,board_fast0_p4_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
485,0,485,board_fast0_p5_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
486,0,486,board_fast0_p6_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
487,0,487,board_fast0_p1_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
488,0,488,board_fast0_p4_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
489,0,489,board_fast0_p5_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
490,0,490,leave_fast0_p0_n2_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
491,0,491,leave_fast0_p0_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
492,0,492,leave_fast0_p1_n2_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
493,0,493,leave_fast0_p1_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
494,0,494,leave_fast0_p4_n2_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
495,0,495,leave_fast0_p4_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
496,0,496,leave_fast0_p5_n2_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
497,0,497,leave_fast0_p5_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
498,0,498,leave_fast0_p6_n2_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
499,0,499,leave_fast0_p6_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
500,0,500,leave_fast0_p0_n4_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
501,0,501,leave_fast0_p0_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
502,0,502,leave_fast0_p1_n4_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
503,0,503,leave_fast0_p1_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
504,0,504,leave_fast0_p4_n4_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
505,0,505,leave_fast0_p4_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
506,0,506,leave_fast0_p5_n4_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
507,0,507,leave_fast0_p5_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
508,0,508,leave_fast0_p6_n4_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
509,0,509,leave_fast0_p6_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
510,0,510,leave_fast0_p0_n6_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
511,0,511,leave_fast0_p0_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
512,0,512,leave_fast0_p1_n6_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
513,0,513,leave_fast0_p1_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
514,0,514,leave_fast0_p4_n6_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL5 ))
515,0,515,leave_fast0_p4_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
516,0,516,leave_fast0_p5_n6_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL6 ))
517,0,517,leave_fast0_p5_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL8 ))
