Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
2085,0,2085,leave_fast0_p13_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2086,0,2086,leave_fast0_p18_n0_n3_n2,(not (boarded p18 fast0)),(not (P_ARTIFICIAL14 ))
2087,0,2087,leave_fast0_p18_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2088,0,2088,leave_fast0_p0_n4_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
2089,0,2089,leave_fast0_p0_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2090,0,2090,leave_fast0_p21_n4_n3_n2,(not (boarded p21 fast0)),(not (P_ARTIFICIAL3 ))
2091,0,2091,leave_fast0_p21_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2092,0,2092,leave_fast0_p23_n4_n3_n2,(not (boarded p23 fast0)),(not (P_ARTIFICIAL4 ))
2093,0,2093,leave_fast0_p23_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2094,0,2094,leave_fast0_p2_n4_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL6 ))
2095,0,2095,leave_fast0_p2_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2096,0,2096,leave_fast0_p3_n4_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL7 ))
2097,0,2097,leave_fast0_p3_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2098,0,2098,leave_fast0_p8_n4_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL8 ))
2099,0,2099,leave_fast0_p8_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2100,0,2100,leave_fast0_p11_n4_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL9 ))
2101,0,2101,leave_fast0_p11_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2102,0,2102,leave_fast0_p6_n4_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL10 ))
2103,0,2103,leave_fast0_p6_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2104,0,2104,leave_fast0_p9_n4_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL11 ))
2105,0,2105,leave_fast0_p9_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2106,0,2106,leave_fast0_p10_n4_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL12 ))
2107,0,2107,leave_fast0_p10_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2108,0,2108,leave_fast0_p13_n4_n3_n2,(not (boarded p13 fast0)),(not (P_ARTIFICIAL13 ))
2109,0,2109,leave_fast0_p13_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2110,0,2110,leave_fast0_p18_n4_n3_n2,(not (boarded p18 fast0)),(not (P_ARTIFICIAL14 ))
2111,0,2111,leave_fast0_p18_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2112,0,2112,leave_fast0_p0_n8_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
2113,0,2113,leave_fast0_p0_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2114,0,2114,leave_fast0_p21_n8_n3_n2,(not (boarded p21 fast0)),(not (P_ARTIFICIAL3 ))
2115,0,2115,leave_fast0_p21_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2116,0,2116,leave_fast0_p23_n8_n3_n2,(not (boarded p23 fast0)),(not (P_ARTIFICIAL4 ))
2117,0,2117,leave_fast0_p23_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2118,0,2118,leave_fast0_p2_n8_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL6 ))
2119,0,2119,leave_fast0_p2_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2120,0,2120,leave_fast0_p3_n8_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL7 ))
2121,0,2121,leave_fast0_p3_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2122,0,2122,leave_fast0_p8_n8_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL8 ))
2123,0,2123,leave_fast0_p8_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2124,0,2124,leave_fast0_p11_n8_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL9 ))
2125,0,2125,leave_fast0_p11_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2126,0,2126,leave_fast0_p6_n8_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL10 ))
2127,0,2127,leave_fast0_p6_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2128,0,2128,leave_fast0_p9_n8_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL11 ))
2129,0,2129,leave_fast0_p9_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2130,0,2130,leave_fast0_p10_n8_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL12 ))
2131,0,2131,leave_fast0_p10_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2132,0,2132,leave_fast0_p13_n8_n3_n2,(not (boarded p13 fast0)),(not (P_ARTIFICIAL13 ))
2133,0,2133,leave_fast0_p13_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2134,0,2134,leave_fast0_p18_n8_n3_n2,(not (boarded p18 fast0)),(not (P_ARTIFICIAL14 ))
2135,0,2135,leave_fast0_p18_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2136,0,2136,leave_fast0_p0_n12_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
2137,0,2137,leave_fast0_p0_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2138,0,2138,leave_fast0_p21_n12_n3_n2,(not (boarded p21 fast0)),(not (P_ARTIFICIAL3 ))
2139,0,2139,leave_fast0_p21_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2140,0,2140,leave_fast0_p23_n12_n3_n2,(not (boarded p23 fast0)),(not (P_ARTIFICIAL4 ))
2141,0,2141,leave_fast0_p23_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2142,0,2142,leave_fast0_p2_n12_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL6 ))
2143,0,2143,leave_fast0_p2_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2144,0,2144,leave_fast0_p3_n12_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL7 ))
2145,0,2145,leave_fast0_p3_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2146,0,2146,leave_fast0_p8_n12_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL8 ))
2147,0,2147,leave_fast0_p8_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2148,0,2148,leave_fast0_p11_n12_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL9 ))
2149,0,2149,leave_fast0_p11_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2150,0,2150,leave_fast0_p6_n12_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL10 ))
2151,0,2151,leave_fast0_p6_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2152,0,2152,leave_fast0_p9_n12_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL11 ))
2153,0,2153,leave_fast0_p9_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2154,0,2154,leave_fast0_p10_n12_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL12 ))
2155,0,2155,leave_fast0_p10_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2156,0,2156,leave_fast0_p13_n12_n3_n2,(not (boarded p13 fast0)),(not (P_ARTIFICIAL13 ))
2157,0,2157,leave_fast0_p13_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2158,0,2158,leave_fast0_p18_n12_n3_n2,(not (boarded p18 fast0)),(not (P_ARTIFICIAL14 ))
2159,0,2159,leave_fast0_p18_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL15 ))
2160,0,2160,leave_fast0_p0_n16_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
2161,0,2161,leave_fast0_p0_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2162,0,2162,leave_fast0_p21_n16_n4_n3,(not (boarded p21 fast0)),(not (P_ARTIFICIAL3 ))
2163,0,2163,leave_fast0_p21_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2164,0,2164,leave_fast0_p23_n16_n4_n3,(not (boarded p23 fast0)),(not (P_ARTIFICIAL4 ))
2165,0,2165,leave_fast0_p23_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2166,0,2166,leave_fast0_p2_n16_n4_n3,(not (boarded p2 fast0)),(not (P_ARTIFICIAL6 ))
2167,0,2167,leave_fast0_p2_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2168,0,2168,leave_fast0_p3_n16_n4_n3,(not (boarded p3 fast0)),(not (P_ARTIFICIAL7 ))
2169,0,2169,leave_fast0_p3_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2170,0,2170,leave_fast0_p8_n16_n4_n3,(not (boarded p8 fast0)),(not (P_ARTIFICIAL8 ))
2171,0,2171,leave_fast0_p8_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2172,0,2172,leave_fast0_p11_n16_n4_n3,(not (boarded p11 fast0)),(not (P_ARTIFICIAL9 ))
2173,0,2173,leave_fast0_p11_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2174,0,2174,leave_fast0_p6_n16_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL10 ))
2175,0,2175,leave_fast0_p6_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2176,0,2176,leave_fast0_p9_n16_n4_n3,(not (boarded p9 fast0)),(not (P_ARTIFICIAL11 ))
2177,0,2177,leave_fast0_p9_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2178,0,2178,leave_fast0_p10_n16_n4_n3,(not (boarded p10 fast0)),(not (P_ARTIFICIAL12 ))
2179,0,2179,leave_fast0_p10_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2180,0,2180,leave_fast0_p13_n16_n4_n3,(not (boarded p13 fast0)),(not (P_ARTIFICIAL13 ))
2181,0,2181,leave_fast0_p13_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2182,0,2182,leave_fast0_p18_n16_n4_n3,(not (boarded p18 fast0)),(not (P_ARTIFICIAL14 ))
2183,0,2183,leave_fast0_p18_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2184,0,2184,leave_fast0_p0_n0_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
2185,0,2185,leave_fast0_p0_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2186,0,2186,leave_fast0_p21_n0_n4_n3,(not (boarded p21 fast0)),(not (P_ARTIFICIAL3 ))
2187,0,2187,leave_fast0_p21_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2188,0,2188,leave_fast0_p23_n0_n4_n3,(not (boarded p23 fast0)),(not (P_ARTIFICIAL4 ))
2189,0,2189,leave_fast0_p23_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2190,0,2190,leave_fast0_p2_n0_n4_n3,(not (boarded p2 fast0)),(not (P_ARTIFICIAL6 ))
2191,0,2191,leave_fast0_p2_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2192,0,2192,leave_fast0_p3_n0_n4_n3,(not (boarded p3 fast0)),(not (P_ARTIFICIAL7 ))
2193,0,2193,leave_fast0_p3_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2194,0,2194,leave_fast0_p8_n0_n4_n3,(not (boarded p8 fast0)),(not (P_ARTIFICIAL8 ))
2195,0,2195,leave_fast0_p8_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2196,0,2196,leave_fast0_p11_n0_n4_n3,(not (boarded p11 fast0)),(not (P_ARTIFICIAL9 ))
2197,0,2197,leave_fast0_p11_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2198,0,2198,leave_fast0_p6_n0_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL10 ))
2199,0,2199,leave_fast0_p6_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2200,0,2200,leave_fast0_p9_n0_n4_n3,(not (boarded p9 fast0)),(not (P_ARTIFICIAL11 ))
2201,0,2201,leave_fast0_p9_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2202,0,2202,leave_fast0_p10_n0_n4_n3,(not (boarded p10 fast0)),(not (P_ARTIFICIAL12 ))
2203,0,2203,leave_fast0_p10_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2204,0,2204,leave_fast0_p13_n0_n4_n3,(not (boarded p13 fast0)),(not (P_ARTIFICIAL13 ))
2205,0,2205,leave_fast0_p13_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2206,0,2206,leave_fast0_p18_n0_n4_n3,(not (boarded p18 fast0)),(not (P_ARTIFICIAL14 ))
2207,0,2207,leave_fast0_p18_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2208,0,2208,leave_fast0_p0_n4_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
2209,0,2209,leave_fast0_p0_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2210,0,2210,leave_fast0_p21_n4_n4_n3,(not (boarded p21 fast0)),(not (P_ARTIFICIAL3 ))
2211,0,2211,leave_fast0_p21_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2212,0,2212,leave_fast0_p23_n4_n4_n3,(not (boarded p23 fast0)),(not (P_ARTIFICIAL4 ))
2213,0,2213,leave_fast0_p23_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2214,0,2214,leave_fast0_p2_n4_n4_n3,(not (boarded p2 fast0)),(not (P_ARTIFICIAL6 ))
2215,0,2215,leave_fast0_p2_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2216,0,2216,leave_fast0_p3_n4_n4_n3,(not (boarded p3 fast0)),(not (P_ARTIFICIAL7 ))
2217,0,2217,leave_fast0_p3_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2218,0,2218,leave_fast0_p8_n4_n4_n3,(not (boarded p8 fast0)),(not (P_ARTIFICIAL8 ))
2219,0,2219,leave_fast0_p8_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2220,0,2220,leave_fast0_p11_n4_n4_n3,(not (boarded p11 fast0)),(not (P_ARTIFICIAL9 ))
2221,0,2221,leave_fast0_p11_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2222,0,2222,leave_fast0_p6_n4_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL10 ))
2223,0,2223,leave_fast0_p6_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2224,0,2224,leave_fast0_p9_n4_n4_n3,(not (boarded p9 fast0)),(not (P_ARTIFICIAL11 ))
2225,0,2225,leave_fast0_p9_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2226,0,2226,leave_fast0_p10_n4_n4_n3,(not (boarded p10 fast0)),(not (P_ARTIFICIAL12 ))
2227,0,2227,leave_fast0_p10_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2228,0,2228,leave_fast0_p13_n4_n4_n3,(not (boarded p13 fast0)),(not (P_ARTIFICIAL13 ))
2229,0,2229,leave_fast0_p13_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2230,0,2230,leave_fast0_p18_n4_n4_n3,(not (boarded p18 fast0)),(not (P_ARTIFICIAL14 ))
2231,0,2231,leave_fast0_p18_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2232,0,2232,leave_fast0_p0_n8_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
2233,0,2233,leave_fast0_p0_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2234,0,2234,leave_fast0_p21_n8_n4_n3,(not (boarded p21 fast0)),(not (P_ARTIFICIAL3 ))
2235,0,2235,leave_fast0_p21_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2236,0,2236,leave_fast0_p23_n8_n4_n3,(not (boarded p23 fast0)),(not (P_ARTIFICIAL4 ))
2237,0,2237,leave_fast0_p23_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2238,0,2238,leave_fast0_p2_n8_n4_n3,(not (boarded p2 fast0)),(not (P_ARTIFICIAL6 ))
2239,0,2239,leave_fast0_p2_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2240,0,2240,leave_fast0_p3_n8_n4_n3,(not (boarded p3 fast0)),(not (P_ARTIFICIAL7 ))
2241,0,2241,leave_fast0_p3_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2242,0,2242,leave_fast0_p8_n8_n4_n3,(not (boarded p8 fast0)),(not (P_ARTIFICIAL8 ))
2243,0,2243,leave_fast0_p8_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2244,0,2244,leave_fast0_p11_n8_n4_n3,(not (boarded p11 fast0)),(not (P_ARTIFICIAL9 ))
2245,0,2245,leave_fast0_p11_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2246,0,2246,leave_fast0_p6_n8_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL10 ))
2247,0,2247,leave_fast0_p6_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2248,0,2248,leave_fast0_p9_n8_n4_n3,(not (boarded p9 fast0)),(not (P_ARTIFICIAL11 ))
2249,0,2249,leave_fast0_p9_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2250,0,2250,leave_fast0_p10_n8_n4_n3,(not (boarded p10 fast0)),(not (P_ARTIFICIAL12 ))
2251,0,2251,leave_fast0_p10_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2252,0,2252,leave_fast0_p13_n8_n4_n3,(not (boarded p13 fast0)),(not (P_ARTIFICIAL13 ))
2253,0,2253,leave_fast0_p13_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2254,0,2254,leave_fast0_p18_n8_n4_n3,(not (boarded p18 fast0)),(not (P_ARTIFICIAL14 ))
2255,0,2255,leave_fast0_p18_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2256,0,2256,leave_fast0_p0_n12_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
2257,0,2257,leave_fast0_p0_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2258,0,2258,leave_fast0_p21_n12_n4_n3,(not (boarded p21 fast0)),(not (P_ARTIFICIAL3 ))
2259,0,2259,leave_fast0_p21_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2260,0,2260,leave_fast0_p23_n12_n4_n3,(not (boarded p23 fast0)),(not (P_ARTIFICIAL4 ))
2261,0,2261,leave_fast0_p23_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2262,0,2262,leave_fast0_p2_n12_n4_n3,(not (boarded p2 fast0)),(not (P_ARTIFICIAL6 ))
2263,0,2263,leave_fast0_p2_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2264,0,2264,leave_fast0_p3_n12_n4_n3,(not (boarded p3 fast0)),(not (P_ARTIFICIAL7 ))
2265,0,2265,leave_fast0_p3_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2266,0,2266,leave_fast0_p8_n12_n4_n3,(not (boarded p8 fast0)),(not (P_ARTIFICIAL8 ))
2267,0,2267,leave_fast0_p8_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2268,0,2268,leave_fast0_p11_n12_n4_n3,(not (boarded p11 fast0)),(not (P_ARTIFICIAL9 ))
2269,0,2269,leave_fast0_p11_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2270,0,2270,leave_fast0_p6_n12_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL10 ))
2271,0,2271,leave_fast0_p6_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2272,0,2272,leave_fast0_p9_n12_n4_n3,(not (boarded p9 fast0)),(not (P_ARTIFICIAL11 ))
2273,0,2273,leave_fast0_p9_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2274,0,2274,leave_fast0_p10_n12_n4_n3,(not (boarded p10 fast0)),(not (P_ARTIFICIAL12 ))
2275,0,2275,leave_fast0_p10_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2276,0,2276,leave_fast0_p13_n12_n4_n3,(not (boarded p13 fast0)),(not (P_ARTIFICIAL13 ))
2277,0,2277,leave_fast0_p13_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2278,0,2278,leave_fast0_p18_n12_n4_n3,(not (boarded p18 fast0)),(not (P_ARTIFICIAL14 ))
2279,0,2279,leave_fast0_p18_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL16 ))
2280,0,2280,board_fast0_p25_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2281,0,2281,board_fast0_p7_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2282,0,2282,board_fast0_p16_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2283,0,2283,board_fast0_p5_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2284,0,2284,board_fast0_p15_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2285,0,2285,board_fast0_p12_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2286,0,2286,board_fast0_p1_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2287,0,2287,board_fast0_p20_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2288,0,2288,board_fast0_p14_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2289,0,2289,board_fast0_p17_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2290,0,2290,board_fast0_p22_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2291,0,2291,board_fast0_p4_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2292,0,2292,board_fast0_p19_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2293,0,2293,board_fast0_p24_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2294,0,2294,board_fast0_p12_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2295,0,2295,board_fast0_p1_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2296,0,2296,board_fast0_p20_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2297,0,2297,board_fast0_p14_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2298,0,2298,board_fast0_p17_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2299,0,2299,board_fast0_p22_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2300,0,2300,board_fast0_p12_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2301,0,2301,board_fast0_p1_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2302,0,2302,board_fast0_p20_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2303,0,2303,board_fast0_p14_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2304,0,2304,board_fast0_p17_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2305,0,2305,board_fast0_p22_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2306,0,2306,board_fast0_p12_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2307,0,2307,board_fast0_p1_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2308,0,2308,board_fast0_p20_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2309,0,2309,board_fast0_p14_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2310,0,2310,board_fast0_p17_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2311,0,2311,board_fast0_p22_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2312,0,2312,board_fast0_p25_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2313,0,2313,board_fast0_p7_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2314,0,2314,board_fast0_p16_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2315,0,2315,board_fast0_p5_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2316,0,2316,board_fast0_p15_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
2317,0,2317,board_fast0_p4_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
