Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
614,0,614,leave_fast0_p3_n2_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL7 ))
615,0,615,leave_fast0_p3_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
616,0,616,leave_fast0_p5_n2_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL8 ))
617,0,617,leave_fast0_p5_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
618,0,618,leave_fast0_p2_n4_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL2 ))
619,0,619,leave_fast0_p2_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
620,0,620,leave_fast0_p1_n4_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL4 ))
621,0,621,leave_fast0_p1_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
622,0,622,leave_fast0_p7_n4_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL5 ))
623,0,623,leave_fast0_p7_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
624,0,624,leave_fast0_p6_n4_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL6 ))
625,0,625,leave_fast0_p6_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
626,0,626,leave_fast0_p3_n4_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL7 ))
627,0,627,leave_fast0_p3_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
628,0,628,leave_fast0_p5_n4_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL8 ))
629,0,629,leave_fast0_p5_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
630,0,630,board_fast0_p0_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
631,0,631,board_fast0_p4_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
632,0,632,board_fast0_p0_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
633,0,633,board_fast0_p4_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
634,0,634,board_fast0_p0_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
635,0,635,board_fast0_p0_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
636,0,636,board_fast0_p0_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
637,0,637,board_fast0_p4_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
638,0,638,board_fast0_p0_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
639,0,639,board_fast0_p4_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
640,0,640,board_fast0_p0_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
641,0,641,board_fast0_p4_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
642,0,642,board_fast0_p0_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
643,0,643,board_fast0_p0_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
644,0,644,board_fast0_p0_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
645,0,645,board_fast0_p4_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
646,0,646,leave_fast0_p0_n6_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
647,0,647,leave_fast0_p0_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
648,0,648,leave_fast0_p4_n6_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
649,0,649,leave_fast0_p4_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
650,0,650,leave_fast0_p0_n8_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
651,0,651,leave_fast0_p0_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
652,0,652,leave_fast0_p4_n8_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
653,0,653,leave_fast0_p4_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
654,0,654,leave_fast0_p0_n0_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
655,0,655,leave_fast0_p0_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
656,0,656,leave_fast0_p4_n0_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
657,0,657,leave_fast0_p4_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
658,0,658,leave_fast0_p0_n2_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
659,0,659,leave_fast0_p0_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
660,0,660,leave_fast0_p4_n2_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
661,0,661,leave_fast0_p4_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
662,0,662,leave_fast0_p0_n4_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
663,0,663,leave_fast0_p0_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
664,0,664,leave_fast0_p4_n4_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
665,0,665,leave_fast0_p4_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
666,0,666,board_fast0_p4_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
667,0,667,board_fast0_p4_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
668,0,668,board_fast0_p4_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
669,0,669,board_fast0_p4_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
670,0,670,board_fast0_p0_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
671,0,671,board_fast0_p4_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
672,0,672,board_fast0_p0_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
673,0,673,board_fast0_p4_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
674,0,674,board_fast0_p0_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
675,0,675,board_fast0_p4_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
676,0,676,board_fast0_p0_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
677,0,677,board_fast0_p4_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
678,0,678,board_fast0_p0_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
679,0,679,board_fast0_p4_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
680,0,680,leave_fast0_p0_n6_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
681,0,681,leave_fast0_p0_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
682,0,682,leave_fast0_p4_n6_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
683,0,683,leave_fast0_p4_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
684,0,684,leave_fast0_p0_n8_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
685,0,685,leave_fast0_p0_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
686,0,686,leave_fast0_p4_n8_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
687,0,687,leave_fast0_p4_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
688,0,688,leave_fast0_p0_n0_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
689,0,689,leave_fast0_p0_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
690,0,690,leave_fast0_p4_n0_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
691,0,691,leave_fast0_p4_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
692,0,692,leave_fast0_p0_n2_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
693,0,693,leave_fast0_p0_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
694,0,694,leave_fast0_p4_n2_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
695,0,695,leave_fast0_p4_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
696,0,696,leave_fast0_p0_n4_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
697,0,697,leave_fast0_p0_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
698,0,698,leave_fast0_p4_n4_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
699,0,699,leave_fast0_p4_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
700,0,700,leave_fast0_p0_n6_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
701,0,701,leave_fast0_p0_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
702,0,702,leave_fast0_p4_n6_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
703,0,703,leave_fast0_p4_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
704,0,704,leave_fast0_p0_n8_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
705,0,705,leave_fast0_p0_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
706,0,706,leave_fast0_p4_n8_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
707,0,707,leave_fast0_p4_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
708,0,708,leave_fast0_p0_n0_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
709,0,709,leave_fast0_p0_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
710,0,710,leave_fast0_p4_n0_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
711,0,711,leave_fast0_p4_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
712,0,712,leave_fast0_p0_n2_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
713,0,713,leave_fast0_p0_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
714,0,714,leave_fast0_p4_n2_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
715,0,715,leave_fast0_p4_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
716,0,716,leave_fast0_p0_n4_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
717,0,717,leave_fast0_p0_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
718,0,718,leave_fast0_p4_n4_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
719,0,719,leave_fast0_p4_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
720,1,0,board_fast1_p2_n2_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
721,1,1,board_fast1_p2_n2_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
722,1,2,board_fast1_p1_n2_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
723,1,3,board_fast1_p1_n2_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
724,1,4,leave_fast1_p2_n2_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
725,1,5,board_fast1_p7_n2_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
726,1,6,board_fast1_p7_n2_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
727,1,7,leave_fast1_p1_n2_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
728,1,8,board_fast1_p6_n2_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
729,1,9,board_fast1_p6_n2_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
730,1,10,leave_fast1_p7_n2_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
731,1,11,board_fast1_p2_n2_n0_n1,(boarded p2 fast1),(P_ARTIFICIAL1002 )
732,1,12,board_fast1_p1_n2_n0_n1,(boarded p1 fast1),(P_ARTIFICIAL1003 )
733,1,13,board_fast1_p2_n2_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1009 )
734,1,14,board_fast1_p7_n2_n0_n1,(boarded p7 fast1),(P_ARTIFICIAL1004 )
735,1,15,board_fast1_p6_n2_n0_n1,(boarded p6 fast1),(P_ARTIFICIAL1005 )
736,1,16,board_fast1_p3_n2_n0_n1,(boarded p3 fast1),(P_ARTIFICIAL1006 )
737,1,17,board_fast1_p5_n2_n0_n1,(boarded p5 fast1),(P_ARTIFICIAL1007 )
738,1,18,board_fast1_p0_n2_n0_n1,(boarded p0 fast1),(P_ARTIFICIAL1010 )
739,1,19,board_fast1_p4_n2_n0_n1,(boarded p4 fast1),(P_ARTIFICIAL1011 )
740,1,20,board_fast1_p3_n2_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
741,1,21,board_fast1_p3_n2_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
742,1,22,leave_fast1_p6_n2_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
743,1,23,board_fast1_p5_n2_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
744,1,24,board_fast1_p5_n2_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
745,1,25,leave_fast1_p3_n2_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
746,1,26,board_fast1_p3_n4_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
747,1,27,board_fast1_p3_n4_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
748,1,28,leave_fast1_p5_n2_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
749,1,29,board_fast1_p5_n4_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
750,1,30,board_fast1_p5_n4_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
751,1,31,leave_fast1_p2_n4_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
752,1,32,board_fast1_p3_n4_n0_n1,(boarded p3 fast1),(P_ARTIFICIAL1006 )
753,1,33,board_fast1_p5_n4_n0_n1,(boarded p5 fast1),(P_ARTIFICIAL1007 )
754,1,34,board_fast1_p1_n2_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1009 )
755,1,35,board_fast1_p2_n4_n0_n1,(boarded p2 fast1),(P_ARTIFICIAL1002 )
756,1,36,board_fast1_p1_n4_n0_n1,(boarded p1 fast1),(P_ARTIFICIAL1003 )
757,1,37,board_fast1_p7_n4_n0_n1,(boarded p7 fast1),(P_ARTIFICIAL1004 )
758,1,38,board_fast1_p6_n4_n0_n1,(boarded p6 fast1),(P_ARTIFICIAL1005 )
759,1,39,board_fast1_p0_n4_n0_n1,(boarded p0 fast1),(P_ARTIFICIAL1010 )
760,1,40,board_fast1_p4_n4_n0_n1,(boarded p4 fast1),(P_ARTIFICIAL1011 )
761,1,41,board_fast1_p2_n4_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
762,1,42,board_fast1_p2_n4_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
763,1,43,leave_fast1_p1_n4_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
764,1,44,board_fast1_p1_n4_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
765,1,45,board_fast1_p1_n4_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
766,1,46,leave_fast1_p7_n4_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
767,1,47,board_fast1_p7_n4_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
768,1,48,board_fast1_p7_n4_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
769,1,49,leave_fast1_p6_n4_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
770,1,50,board_fast1_p6_n4_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
771,1,51,board_fast1_p6_n4_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
772,1,52,leave_fast1_p3_n4_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
773,1,53,board_fast1_p2_n6_n0_n1,(boarded p2 fast1),(P_ARTIFICIAL1002 )
774,1,54,board_fast1_p1_n6_n0_n1,(boarded p1 fast1),(P_ARTIFICIAL1003 )
775,1,55,board_fast1_p7_n2_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1009 )
776,1,56,board_fast1_p7_n6_n0_n1,(boarded p7 fast1),(P_ARTIFICIAL1004 )
777,1,57,board_fast1_p6_n6_n0_n1,(boarded p6 fast1),(P_ARTIFICIAL1005 )
778,1,58,board_fast1_p3_n6_n0_n1,(boarded p3 fast1),(P_ARTIFICIAL1006 )
779,1,59,board_fast1_p5_n6_n0_n1,(boarded p5 fast1),(P_ARTIFICIAL1007 )
780,1,60,board_fast1_p0_n6_n0_n1,(boarded p0 fast1),(P_ARTIFICIAL1010 )
781,1,61,board_fast1_p4_n6_n0_n1,(boarded p4 fast1),(P_ARTIFICIAL1011 )
782,1,62,board_fast1_p2_n6_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
783,1,63,board_fast1_p2_n6_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
784,1,64,leave_fast1_p5_n4_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
785,1,65,board_fast1_p1_n6_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
786,1,66,board_fast1_p1_n6_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
787,1,67,leave_fast1_p2_n6_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
788,1,68,board_fast1_p7_n6_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
789,1,69,board_fast1_p7_n6_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
790,1,70,leave_fast1_p1_n6_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
791,1,71,board_fast1_p6_n6_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
792,1,72,board_fast1_p6_n6_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
793,1,73,leave_fast1_p7_n6_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
794,1,74,board_fast1_p1_n8_n0_n1,(boarded p1 fast1),(P_ARTIFICIAL1003 )
795,1,75,board_fast1_p7_n8_n0_n1,(boarded p7 fast1),(P_ARTIFICIAL1004 )
796,1,76,board_fast1_p6_n2_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1009 )
797,1,77,board_fast1_p2_n8_n0_n1,(boarded p2 fast1),(P_ARTIFICIAL1002 )
798,1,78,board_fast1_p6_n8_n0_n1,(boarded p6 fast1),(P_ARTIFICIAL1005 )
799,1,79,board_fast1_p3_n8_n0_n1,(boarded p3 fast1),(P_ARTIFICIAL1006 )
800,1,80,board_fast1_p5_n8_n0_n1,(boarded p5 fast1),(P_ARTIFICIAL1007 )
801,1,81,board_fast1_p0_n8_n0_n1,(boarded p0 fast1),(P_ARTIFICIAL1010 )
802,1,82,board_fast1_p4_n8_n0_n1,(boarded p4 fast1),(P_ARTIFICIAL1011 )
803,1,83,board_fast1_p3_n6_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
804,1,84,board_fast1_p3_n6_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
805,1,85,leave_fast1_p6_n6_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
806,1,86,board_fast1_p5_n6_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
807,1,87,board_fast1_p5_n6_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
808,1,88,leave_fast1_p3_n6_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
809,1,89,board_fast1_p1_n8_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
810,1,90,board_fast1_p1_n8_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
811,1,91,leave_fast1_p5_n6_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
812,1,92,board_fast1_p7_n8_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
813,1,93,board_fast1_p7_n8_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
814,1,94,leave_fast1_p2_n8_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
815,1,95,board_fast1_p6_n0_n0_n1,(boarded p6 fast1),(P_ARTIFICIAL1005 )
816,1,96,board_fast1_p2_n0_n0_n1,(boarded p2 fast1),(P_ARTIFICIAL1002 )
817,1,97,board_fast1_p3_n2_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1009 )
818,1,98,board_fast1_p1_n0_n0_n1,(boarded p1 fast1),(P_ARTIFICIAL1003 )
819,1,99,board_fast1_p7_n0_n0_n1,(boarded p7 fast1),(P_ARTIFICIAL1004 )
820,1,100,board_fast1_p3_n0_n0_n1,(boarded p3 fast1),(P_ARTIFICIAL1006 )
821,1,101,board_fast1_p5_n0_n0_n1,(boarded p5 fast1),(P_ARTIFICIAL1007 )
822,1,102,board_fast1_p0_n0_n0_n1,(boarded p0 fast1),(P_ARTIFICIAL1010 )
823,1,103,board_fast1_p4_n0_n0_n1,(boarded p4 fast1),(P_ARTIFICIAL1011 )
824,1,104,board_fast1_p2_n8_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
825,1,105,board_fast1_p2_n8_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
826,1,106,leave_fast1_p1_n8_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
827,1,107,board_fast1_p6_n8_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
828,1,108,board_fast1_p6_n8_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
829,1,109,leave_fast1_p7_n8_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
830,1,110,board_fast1_p3_n8_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
831,1,111,board_fast1_p3_n8_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
832,1,112,leave_fast1_p6_n8_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
833,1,113,board_fast1_p5_n8_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
834,1,114,board_fast1_p5_n8_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
835,1,115,leave_fast1_p3_n8_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
836,1,116,board_fast1_p2_n2_n1_n2,(boarded p2 fast1),(P_ARTIFICIAL1002 )
837,1,117,board_fast1_p1_n2_n1_n2,(boarded p1 fast1),(P_ARTIFICIAL1003 )
838,1,118,board_fast1_p5_n2_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1009 )
839,1,119,board_fast1_p7_n2_n1_n2,(boarded p7 fast1),(P_ARTIFICIAL1004 )
840,1,120,board_fast1_p6_n2_n1_n2,(boarded p6 fast1),(P_ARTIFICIAL1005 )
841,1,121,board_fast1_p3_n2_n1_n2,(boarded p3 fast1),(P_ARTIFICIAL1006 )
842,1,122,board_fast1_p5_n2_n1_n2,(boarded p5 fast1),(P_ARTIFICIAL1007 )
843,1,123,board_fast1_p0_n2_n1_n2,(boarded p0 fast1),(P_ARTIFICIAL1010 )
844,1,124,board_fast1_p4_n2_n1_n2,(boarded p4 fast1),(P_ARTIFICIAL1011 )
845,1,125,board_fast1_p6_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
846,1,126,board_fast1_p6_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
847,1,127,leave_fast1_p5_n8_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
848,1,128,board_fast1_p2_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
849,1,129,board_fast1_p2_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
850,1,130,leave_fast1_p2_n0_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
851,1,131,board_fast1_p1_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
852,1,132,board_fast1_p1_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
853,1,133,leave_fast1_p1_n0_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
854,1,134,board_fast1_p7_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
855,1,135,board_fast1_p7_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
856,1,136,leave_fast1_p7_n0_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
857,1,137,board_fast1_p3_n4_n1_n2,(boarded p3 fast1),(P_ARTIFICIAL1006 )
858,1,138,board_fast1_p5_n4_n1_n2,(boarded p5 fast1),(P_ARTIFICIAL1007 )
859,1,139,board_fast1_p3_n4_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1009 )
860,1,140,board_fast1_p2_n4_n1_n2,(boarded p2 fast1),(P_ARTIFICIAL1002 )
861,1,141,board_fast1_p1_n4_n1_n2,(boarded p1 fast1),(P_ARTIFICIAL1003 )
862,1,142,board_fast1_p7_n4_n1_n2,(boarded p7 fast1),(P_ARTIFICIAL1004 )
863,1,143,board_fast1_p6_n4_n1_n2,(boarded p6 fast1),(P_ARTIFICIAL1005 )
864,1,144,board_fast1_p0_n4_n1_n2,(boarded p0 fast1),(P_ARTIFICIAL1010 )
865,1,145,board_fast1_p4_n4_n1_n2,(boarded p4 fast1),(P_ARTIFICIAL1011 )
866,1,146,board_fast1_p3_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
867,1,147,board_fast1_p3_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1008 )
868,1,148,leave_fast1_p6_n0_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
869,1,149,board_fast1_p5_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
