Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
1051,0,1051,leave_fast0_p14_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1052,0,1052,board_fast0_p13_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1053,0,1053,board_fast0_p13_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1054,0,1054,leave_fast0_p3_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1055,0,1055,board_fast0_p7_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1056,0,1056,board_fast0_p7_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1057,0,1057,leave_fast0_p2_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1058,0,1058,board_fast0_p10_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1059,0,1059,board_fast0_p10_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1060,0,1060,leave_fast0_p1_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1061,0,1061,board_fast0_p11_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1062,0,1062,board_fast0_p11_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1063,0,1063,leave_fast0_p19_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1064,0,1064,board_fast0_p16_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1065,0,1065,board_fast0_p16_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1066,0,1066,leave_fast0_p13_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1067,0,1067,board_fast0_p21_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1068,0,1068,board_fast0_p21_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1069,0,1069,leave_fast0_p7_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1070,0,1070,board_fast0_p23_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1071,0,1071,board_fast0_p23_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1072,0,1072,board_fast0_p6_n0_n3_n4,(boarded p6 fast0),(P_ARTIFICIAL11 )
1073,0,1073,board_fast0_p22_n0_n3_n4,(boarded p22 fast0),(P_ARTIFICIAL12 )
1074,0,1074,board_fast0_p4_n0_n3_n4,(boarded p4 fast0),(P_ARTIFICIAL2 )
1075,0,1075,board_fast0_p22_n8_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL14 )
1076,0,1076,board_fast0_p20_n0_n3_n4,(boarded p20 fast0),(P_ARTIFICIAL3 )
1077,0,1077,board_fast0_p5_n0_n3_n4,(boarded p5 fast0),(P_ARTIFICIAL5 )
1078,0,1078,board_fast0_p15_n0_n3_n4,(boarded p15 fast0),(P_ARTIFICIAL6 )
1079,0,1079,board_fast0_p0_n0_n3_n4,(boarded p0 fast0),(P_ARTIFICIAL7 )
1080,0,1080,board_fast0_p9_n0_n3_n4,(boarded p9 fast0),(P_ARTIFICIAL8 )
1081,0,1081,board_fast0_p18_n0_n3_n4,(boarded p18 fast0),(P_ARTIFICIAL9 )
1082,0,1082,board_fast0_p17_n0_n3_n4,(boarded p17 fast0),(P_ARTIFICIAL10 )
1083,0,1083,board_fast0_p14_n0_n3_n4,(boarded p14 fast0),(P_ARTIFICIAL15 )
1084,0,1084,board_fast0_p3_n0_n3_n4,(boarded p3 fast0),(P_ARTIFICIAL16 )
1085,0,1085,board_fast0_p2_n0_n3_n4,(boarded p2 fast0),(P_ARTIFICIAL17 )
1086,0,1086,board_fast0_p1_n0_n3_n4,(boarded p1 fast0),(P_ARTIFICIAL18 )
1087,0,1087,board_fast0_p19_n0_n3_n4,(boarded p19 fast0),(P_ARTIFICIAL19 )
1088,0,1088,board_fast0_p13_n0_n3_n4,(boarded p13 fast0),(P_ARTIFICIAL20 )
1089,0,1089,board_fast0_p7_n0_n3_n4,(boarded p7 fast0),(P_ARTIFICIAL21 )
1090,0,1090,board_fast0_p10_n0_n3_n4,(boarded p10 fast0),(P_ARTIFICIAL22 )
1091,0,1091,board_fast0_p11_n0_n3_n4,(boarded p11 fast0),(P_ARTIFICIAL23 )
1092,0,1092,board_fast0_p16_n0_n3_n4,(boarded p16 fast0),(P_ARTIFICIAL24 )
1093,0,1093,board_fast0_p21_n0_n3_n4,(boarded p21 fast0),(P_ARTIFICIAL25 )
1094,0,1094,board_fast0_p23_n0_n3_n4,(boarded p23 fast0),(P_ARTIFICIAL26 )
1095,0,1095,board_fast0_p8_n0_n3_n4,(boarded p8 fast0),(P_ARTIFICIAL27 )
1096,0,1096,board_fast0_p12_n0_n3_n4,(boarded p12 fast0),(P_ARTIFICIAL28 )
1097,0,1097,leave_fast0_p10_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1098,0,1098,board_fast0_p8_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1099,0,1099,board_fast0_p8_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1100,0,1100,leave_fast0_p11_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1101,0,1101,board_fast0_p12_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1102,0,1102,board_fast0_p12_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1103,0,1103,leave_fast0_p16_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1104,0,1104,board_fast0_p13_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1105,0,1105,board_fast0_p13_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1106,0,1106,leave_fast0_p21_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1107,0,1107,board_fast0_p7_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1108,0,1108,board_fast0_p7_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1109,0,1109,leave_fast0_p23_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1110,0,1110,board_fast0_p10_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1111,0,1111,board_fast0_p10_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1112,0,1112,leave_fast0_p8_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1113,0,1113,board_fast0_p11_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1114,0,1114,board_fast0_p11_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1115,0,1115,leave_fast0_p12_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1116,0,1116,board_fast0_p16_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1117,0,1117,board_fast0_p16_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1118,0,1118,leave_fast0_p14_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1119,0,1119,board_fast0_p21_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1120,0,1120,board_fast0_p21_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1121,0,1121,leave_fast0_p3_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1122,0,1122,board_fast0_p23_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1123,0,1123,board_fast0_p23_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1124,0,1124,leave_fast0_p2_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1125,0,1125,board_fast0_p8_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1126,0,1126,board_fast0_p8_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1127,0,1127,leave_fast0_p1_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1128,0,1128,board_fast0_p12_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1129,0,1129,board_fast0_p12_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1130,0,1130,leave_fast0_p19_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1131,0,1131,leave_fast0_p14_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1132,0,1132,leave_fast0_p14_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1133,0,1133,leave_fast0_p13_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1134,0,1134,leave_fast0_p3_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1135,0,1135,leave_fast0_p3_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1136,0,1136,leave_fast0_p7_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1137,0,1137,leave_fast0_p2_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1138,0,1138,leave_fast0_p2_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1139,0,1139,leave_fast0_p10_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1140,0,1140,leave_fast0_p1_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1141,0,1141,leave_fast0_p1_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1142,0,1142,leave_fast0_p11_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1143,0,1143,leave_fast0_p19_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1144,0,1144,leave_fast0_p19_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1145,0,1145,leave_fast0_p16_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1146,0,1146,leave_fast0_p13_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1147,0,1147,leave_fast0_p13_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1148,0,1148,leave_fast0_p21_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1149,0,1149,leave_fast0_p7_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1150,0,1150,leave_fast0_p7_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1151,0,1151,leave_fast0_p23_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1152,0,1152,leave_fast0_p10_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1153,0,1153,leave_fast0_p10_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1154,0,1154,leave_fast0_p8_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1155,0,1155,leave_fast0_p11_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1156,0,1156,leave_fast0_p11_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1157,0,1157,leave_fast0_p12_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1158,0,1158,leave_fast0_p16_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1159,0,1159,leave_fast0_p16_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1160,0,1160,leave_fast0_p14_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1161,0,1161,leave_fast0_p21_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1162,0,1162,leave_fast0_p21_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1163,0,1163,leave_fast0_p3_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1164,0,1164,leave_fast0_p23_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1165,0,1165,leave_fast0_p23_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1166,0,1166,leave_fast0_p2_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1167,0,1167,leave_fast0_p8_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1168,0,1168,leave_fast0_p8_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1169,0,1169,leave_fast0_p1_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1170,0,1170,leave_fast0_p12_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1171,0,1171,leave_fast0_p12_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1172,0,1172,leave_fast0_p19_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1173,0,1173,leave_fast0_p14_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1174,0,1174,leave_fast0_p14_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1175,0,1175,leave_fast0_p13_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1176,0,1176,leave_fast0_p3_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1177,0,1177,leave_fast0_p3_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1178,0,1178,leave_fast0_p7_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1179,0,1179,leave_fast0_p2_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1180,0,1180,leave_fast0_p2_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1181,0,1181,leave_fast0_p10_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1182,0,1182,leave_fast0_p1_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1183,0,1183,leave_fast0_p1_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1184,0,1184,leave_fast0_p11_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1185,0,1185,leave_fast0_p19_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1186,0,1186,leave_fast0_p19_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1187,0,1187,leave_fast0_p16_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1188,0,1188,leave_fast0_p13_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1189,0,1189,leave_fast0_p13_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1190,0,1190,leave_fast0_p21_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1191,0,1191,leave_fast0_p7_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1192,0,1192,leave_fast0_p7_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1193,0,1193,leave_fast0_p23_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1194,0,1194,leave_fast0_p10_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1195,0,1195,leave_fast0_p10_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1196,0,1196,leave_fast0_p8_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1197,0,1197,leave_fast0_p11_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1198,0,1198,leave_fast0_p11_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1199,0,1199,leave_fast0_p12_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1200,0,1200,leave_fast0_p16_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1201,0,1201,leave_fast0_p16_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1202,0,1202,leave_fast0_p14_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1203,0,1203,leave_fast0_p21_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1204,0,1204,leave_fast0_p21_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1205,0,1205,leave_fast0_p3_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1206,0,1206,leave_fast0_p23_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1207,0,1207,leave_fast0_p23_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1208,0,1208,leave_fast0_p2_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1209,0,1209,leave_fast0_p8_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1210,0,1210,leave_fast0_p8_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1211,0,1211,leave_fast0_p1_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1212,0,1212,leave_fast0_p12_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1213,0,1213,leave_fast0_p12_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1214,0,1214,leave_fast0_p19_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1215,0,1215,leave_fast0_p14_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1216,0,1216,leave_fast0_p14_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1217,0,1217,leave_fast0_p13_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1218,0,1218,leave_fast0_p3_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1219,0,1219,leave_fast0_p3_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1220,0,1220,leave_fast0_p7_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1221,0,1221,leave_fast0_p2_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1222,0,1222,leave_fast0_p2_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1223,0,1223,leave_fast0_p10_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1224,0,1224,leave_fast0_p1_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1225,0,1225,leave_fast0_p1_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1226,0,1226,leave_fast0_p11_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1227,0,1227,leave_fast0_p19_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1228,0,1228,leave_fast0_p19_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1229,0,1229,leave_fast0_p16_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1230,0,1230,leave_fast0_p13_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1231,0,1231,leave_fast0_p13_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1232,0,1232,leave_fast0_p21_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1233,0,1233,leave_fast0_p7_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1234,0,1234,leave_fast0_p7_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1235,0,1235,leave_fast0_p23_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1236,0,1236,leave_fast0_p10_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1237,0,1237,leave_fast0_p10_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1238,0,1238,leave_fast0_p8_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1239,0,1239,leave_fast0_p11_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1240,0,1240,leave_fast0_p11_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1241,0,1241,leave_fast0_p12_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1242,0,1242,leave_fast0_p16_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1243,0,1243,leave_fast0_p16_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1244,0,1244,leave_fast0_p14_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1245,0,1245,leave_fast0_p21_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1246,0,1246,leave_fast0_p21_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1247,0,1247,leave_fast0_p3_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1248,0,1248,leave_fast0_p23_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1249,0,1249,leave_fast0_p23_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1250,0,1250,leave_fast0_p2_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1251,0,1251,leave_fast0_p8_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1252,0,1252,leave_fast0_p8_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1253,0,1253,leave_fast0_p1_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1254,0,1254,leave_fast0_p12_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1255,0,1255,leave_fast0_p12_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1256,0,1256,leave_fast0_p19_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1257,0,1257,leave_fast0_p14_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1258,0,1258,leave_fast0_p14_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1259,0,1259,leave_fast0_p13_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1260,0,1260,leave_fast0_p3_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1261,0,1261,leave_fast0_p3_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1262,0,1262,leave_fast0_p7_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1263,0,1263,leave_fast0_p2_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1264,0,1264,leave_fast0_p2_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1265,0,1265,leave_fast0_p10_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1266,0,1266,leave_fast0_p1_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1267,0,1267,leave_fast0_p1_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1268,0,1268,leave_fast0_p11_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1269,0,1269,leave_fast0_p19_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1270,0,1270,leave_fast0_p19_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1271,0,1271,leave_fast0_p16_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1272,0,1272,leave_fast0_p13_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1273,0,1273,leave_fast0_p13_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1274,0,1274,leave_fast0_p21_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1275,0,1275,leave_fast0_p7_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1276,0,1276,leave_fast0_p7_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1277,0,1277,leave_fast0_p23_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1278,0,1278,leave_fast0_p10_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1279,0,1279,leave_fast0_p10_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1280,0,1280,leave_fast0_p8_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1281,0,1281,leave_fast0_p11_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1282,0,1282,leave_fast0_p11_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1283,0,1283,leave_fast0_p12_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1284,0,1284,leave_fast0_p16_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1285,0,1285,leave_fast0_p16_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1286,0,1286,board_fast0_p13_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1287,0,1287,leave_fast0_p21_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1288,0,1288,leave_fast0_p21_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1289,0,1289,board_fast0_p7_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1290,0,1290,leave_fast0_p23_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1291,0,1291,leave_fast0_p23_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1292,0,1292,board_fast0_p10_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1293,0,1293,leave_fast0_p8_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1294,0,1294,leave_fast0_p8_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1295,0,1295,board_fast0_p11_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1296,0,1296,leave_fast0_p12_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1297,0,1297,leave_fast0_p12_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1298,0,1298,board_fast0_p16_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1299,0,1299,leave_fast0_p14_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1300,0,1300,leave_fast0_p14_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1301,0,1301,board_fast0_p21_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1302,0,1302,leave_fast0_p3_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1303,0,1303,leave_fast0_p3_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1304,0,1304,board_fast0_p23_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1305,0,1305,leave_fast0_p2_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1306,0,1306,leave_fast0_p2_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
1307,0,1307,board_fast0_p8_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
1308,0,1308,leave_fast0_p1_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
1309,0,1309,leave_fast0_p1_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL13 )
