Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
662,0,662,board_fast0_p1_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
663,0,663,board_fast0_p4_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
664,0,664,board_fast0_p8_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
665,0,665,board_fast0_p0_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
666,0,666,board_fast0_p1_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
667,0,667,board_fast0_p4_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
668,0,668,board_fast0_p8_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
669,0,669,board_fast0_p0_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
670,0,670,board_fast0_p1_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
671,0,671,board_fast0_p4_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
672,0,672,board_fast0_p8_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
673,0,673,board_fast0_p0_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
674,0,674,board_fast0_p1_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
675,0,675,board_fast0_p4_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
676,0,676,board_fast0_p8_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
677,0,677,board_fast0_p0_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
678,0,678,board_fast0_p1_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
679,0,679,board_fast0_p4_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
680,0,680,board_fast0_p8_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
681,0,681,board_fast0_p0_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
682,0,682,board_fast0_p1_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
683,0,683,board_fast0_p4_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
684,0,684,board_fast0_p8_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
685,0,685,leave_fast0_p0_n2_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
686,0,686,leave_fast0_p0_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
687,0,687,leave_fast0_p1_n2_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL3 ))
688,0,688,leave_fast0_p1_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
689,0,689,leave_fast0_p4_n2_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL4 ))
690,0,690,leave_fast0_p4_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
691,0,691,leave_fast0_p8_n2_n2_n1,(not (boarded p8 fast0)),(not (P_ARTIFICIAL5 ))
692,0,692,leave_fast0_p8_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
693,0,693,leave_fast0_p0_n4_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
694,0,694,leave_fast0_p0_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
695,0,695,leave_fast0_p1_n4_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL3 ))
696,0,696,leave_fast0_p1_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
697,0,697,leave_fast0_p4_n4_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL4 ))
698,0,698,leave_fast0_p4_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
699,0,699,leave_fast0_p8_n4_n2_n1,(not (boarded p8 fast0)),(not (P_ARTIFICIAL5 ))
700,0,700,leave_fast0_p8_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
701,0,701,leave_fast0_p0_n6_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
702,0,702,leave_fast0_p0_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
703,0,703,leave_fast0_p1_n6_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL3 ))
704,0,704,leave_fast0_p1_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
705,0,705,leave_fast0_p4_n6_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL4 ))
706,0,706,leave_fast0_p4_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
707,0,707,leave_fast0_p8_n6_n2_n1,(not (boarded p8 fast0)),(not (P_ARTIFICIAL5 ))
708,0,708,leave_fast0_p8_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
709,0,709,leave_fast0_p0_n8_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
710,0,710,leave_fast0_p0_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
711,0,711,leave_fast0_p1_n8_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL3 ))
712,0,712,leave_fast0_p1_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
713,0,713,leave_fast0_p4_n8_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL4 ))
714,0,714,leave_fast0_p4_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
715,0,715,leave_fast0_p8_n8_n2_n1,(not (boarded p8 fast0)),(not (P_ARTIFICIAL5 ))
716,0,716,leave_fast0_p8_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
717,0,717,leave_fast0_p0_n0_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
718,0,718,leave_fast0_p0_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
719,0,719,leave_fast0_p1_n0_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL3 ))
720,0,720,leave_fast0_p1_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
721,0,721,leave_fast0_p4_n0_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL4 ))
722,0,722,leave_fast0_p4_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
723,0,723,leave_fast0_p8_n0_n2_n1,(not (boarded p8 fast0)),(not (P_ARTIFICIAL5 ))
724,0,724,leave_fast0_p8_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
725,0,725,leave_fast0_p0_n2_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
726,0,726,leave_fast0_p0_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
727,0,727,leave_fast0_p1_n2_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL3 ))
728,0,728,leave_fast0_p1_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
729,0,729,leave_fast0_p4_n2_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL4 ))
730,0,730,leave_fast0_p4_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
731,0,731,leave_fast0_p8_n2_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL5 ))
732,0,732,leave_fast0_p8_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
733,0,733,leave_fast0_p0_n4_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
734,0,734,leave_fast0_p0_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
735,0,735,leave_fast0_p1_n4_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL3 ))
736,0,736,leave_fast0_p1_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
737,0,737,leave_fast0_p4_n4_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL4 ))
738,0,738,leave_fast0_p4_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
739,0,739,leave_fast0_p8_n4_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL5 ))
740,0,740,leave_fast0_p8_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
741,0,741,leave_fast0_p0_n6_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
742,0,742,leave_fast0_p0_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
743,0,743,leave_fast0_p1_n6_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL3 ))
744,0,744,leave_fast0_p1_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
745,0,745,leave_fast0_p4_n6_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL4 ))
746,0,746,leave_fast0_p4_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
747,0,747,leave_fast0_p8_n6_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL5 ))
748,0,748,leave_fast0_p8_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
749,0,749,leave_fast0_p0_n8_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
750,0,750,leave_fast0_p0_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
751,0,751,leave_fast0_p1_n8_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL3 ))
752,0,752,leave_fast0_p1_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
753,0,753,leave_fast0_p4_n8_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL4 ))
754,0,754,leave_fast0_p4_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
755,0,755,leave_fast0_p8_n8_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL5 ))
756,0,756,leave_fast0_p8_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
757,0,757,leave_fast0_p0_n0_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL2 ))
758,0,758,leave_fast0_p0_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
759,0,759,leave_fast0_p1_n0_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL3 ))
760,0,760,leave_fast0_p1_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
761,0,761,leave_fast0_p4_n0_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL4 ))
762,0,762,leave_fast0_p4_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
763,0,763,leave_fast0_p8_n0_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL5 ))
764,0,764,leave_fast0_p8_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
765,0,765,board_fast0_p9_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
766,0,766,board_fast0_p6_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
767,0,767,board_fast0_p7_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
768,0,768,board_fast0_p10_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
769,0,769,board_fast0_p9_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
770,0,770,board_fast0_p6_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
771,0,771,board_fast0_p7_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
772,0,772,board_fast0_p10_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
773,0,773,board_fast0_p2_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
774,0,774,board_fast0_p11_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
775,0,775,board_fast0_p3_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
776,0,776,board_fast0_p5_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
777,0,777,board_fast0_p12_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
778,0,778,board_fast0_p2_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
779,0,779,board_fast0_p11_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
780,0,780,board_fast0_p9_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
781,0,781,board_fast0_p6_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
782,0,782,board_fast0_p7_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
783,0,783,board_fast0_p10_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
784,0,784,board_fast0_p3_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
785,0,785,board_fast0_p5_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
786,0,786,board_fast0_p12_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
787,0,787,board_fast0_p2_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
788,0,788,board_fast0_p11_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
789,0,789,board_fast0_p9_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
790,0,790,board_fast0_p6_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
791,0,791,board_fast0_p7_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
792,0,792,board_fast0_p10_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
793,0,793,board_fast0_p3_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
794,0,794,board_fast0_p5_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
795,0,795,board_fast0_p12_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
796,0,796,board_fast0_p9_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
797,0,797,board_fast0_p6_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
798,0,798,board_fast0_p7_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
799,0,799,board_fast0_p10_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
800,0,800,board_fast0_p9_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
801,0,801,board_fast0_p6_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
802,0,802,board_fast0_p7_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
803,0,803,board_fast0_p10_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
804,0,804,board_fast0_p9_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
805,0,805,board_fast0_p6_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
806,0,806,board_fast0_p7_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
807,0,807,board_fast0_p10_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
808,0,808,board_fast0_p2_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
809,0,809,board_fast0_p11_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
810,0,810,board_fast0_p3_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
811,0,811,board_fast0_p5_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
812,0,812,board_fast0_p12_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
813,0,813,board_fast0_p2_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
814,0,814,board_fast0_p11_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
815,0,815,board_fast0_p9_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
816,0,816,board_fast0_p6_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
817,0,817,board_fast0_p7_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
818,0,818,board_fast0_p10_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
819,0,819,board_fast0_p3_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
820,0,820,board_fast0_p5_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
821,0,821,board_fast0_p12_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
822,0,822,board_fast0_p2_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
823,0,823,board_fast0_p11_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
824,0,824,board_fast0_p9_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
825,0,825,board_fast0_p6_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
826,0,826,board_fast0_p7_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
827,0,827,board_fast0_p10_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
828,0,828,board_fast0_p3_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
829,0,829,board_fast0_p5_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
830,0,830,board_fast0_p12_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
831,0,831,board_fast0_p9_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
832,0,832,board_fast0_p6_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
833,0,833,board_fast0_p7_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
834,0,834,board_fast0_p10_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
835,0,835,leave_fast0_p9_n2_n1_n0,(not (boarded p9 fast0)),(not (P_ARTIFICIAL8 ))
836,0,836,leave_fast0_p9_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
837,0,837,leave_fast0_p6_n2_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL9 ))
838,0,838,leave_fast0_p6_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
839,0,839,leave_fast0_p7_n2_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL10 ))
840,0,840,leave_fast0_p7_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
841,0,841,leave_fast0_p10_n2_n1_n0,(not (boarded p10 fast0)),(not (P_ARTIFICIAL11 ))
842,0,842,leave_fast0_p10_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
843,0,843,leave_fast0_p9_n4_n1_n0,(not (boarded p9 fast0)),(not (P_ARTIFICIAL8 ))
844,0,844,leave_fast0_p9_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
845,0,845,leave_fast0_p6_n4_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL9 ))
846,0,846,leave_fast0_p6_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
847,0,847,leave_fast0_p7_n4_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL10 ))
848,0,848,leave_fast0_p7_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
849,0,849,leave_fast0_p10_n4_n1_n0,(not (boarded p10 fast0)),(not (P_ARTIFICIAL11 ))
850,0,850,leave_fast0_p10_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
851,0,851,leave_fast0_p9_n6_n1_n0,(not (boarded p9 fast0)),(not (P_ARTIFICIAL8 ))
852,0,852,leave_fast0_p9_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
853,0,853,leave_fast0_p6_n6_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL9 ))
854,0,854,leave_fast0_p6_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
855,0,855,leave_fast0_p7_n6_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL10 ))
856,0,856,leave_fast0_p7_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
857,0,857,leave_fast0_p10_n6_n1_n0,(not (boarded p10 fast0)),(not (P_ARTIFICIAL11 ))
858,0,858,leave_fast0_p10_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
859,0,859,leave_fast0_p9_n8_n1_n0,(not (boarded p9 fast0)),(not (P_ARTIFICIAL8 ))
860,0,860,leave_fast0_p9_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
861,0,861,leave_fast0_p6_n8_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL9 ))
862,0,862,leave_fast0_p6_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
863,0,863,leave_fast0_p7_n8_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL10 ))
864,0,864,leave_fast0_p7_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
865,0,865,leave_fast0_p10_n8_n1_n0,(not (boarded p10 fast0)),(not (P_ARTIFICIAL11 ))
866,0,866,leave_fast0_p10_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
867,0,867,leave_fast0_p9_n0_n1_n0,(not (boarded p9 fast0)),(not (P_ARTIFICIAL8 ))
868,0,868,leave_fast0_p9_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
869,0,869,leave_fast0_p6_n0_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL9 ))
870,0,870,leave_fast0_p6_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
871,0,871,leave_fast0_p7_n0_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL10 ))
872,0,872,leave_fast0_p7_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
873,0,873,leave_fast0_p10_n0_n1_n0,(not (boarded p10 fast0)),(not (P_ARTIFICIAL11 ))
874,0,874,leave_fast0_p10_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
875,0,875,board_fast0_p9_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
876,0,876,board_fast0_p6_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
877,0,877,board_fast0_p7_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
878,0,878,board_fast0_p10_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
879,0,879,board_fast0_p9_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
880,0,880,board_fast0_p6_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
881,0,881,board_fast0_p7_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
882,0,882,board_fast0_p10_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
883,0,883,board_fast0_p2_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
884,0,884,board_fast0_p11_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
885,0,885,board_fast0_p3_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
886,0,886,board_fast0_p5_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
887,0,887,board_fast0_p12_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
888,0,888,board_fast0_p2_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
889,0,889,board_fast0_p11_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
890,0,890,board_fast0_p9_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
891,0,891,board_fast0_p6_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
892,0,892,board_fast0_p7_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
893,0,893,board_fast0_p10_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
894,0,894,board_fast0_p3_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
895,0,895,board_fast0_p5_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
896,0,896,board_fast0_p12_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
897,0,897,board_fast0_p2_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
898,0,898,board_fast0_p11_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
899,0,899,board_fast0_p9_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
900,0,900,board_fast0_p6_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
901,0,901,board_fast0_p7_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
902,0,902,board_fast0_p10_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
903,0,903,board_fast0_p3_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
