Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
1372,0,1372,board_fast0_p6_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1373,0,1373,board_fast0_p7_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1374,0,1374,board_fast0_p0_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1375,0,1375,board_fast0_p11_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1376,0,1376,board_fast0_p6_n4_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1377,0,1377,board_fast0_p7_n4_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1378,0,1378,board_fast0_p10_n4_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1379,0,1379,board_fast0_p15_n4_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1380,0,1380,board_fast0_p12_n4_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1381,0,1381,board_fast0_p17_n4_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1382,0,1382,board_fast0_p0_n4_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1383,0,1383,board_fast0_p11_n4_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1384,0,1384,board_fast0_p10_n8_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1385,0,1385,board_fast0_p15_n8_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1386,0,1386,board_fast0_p12_n8_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1387,0,1387,board_fast0_p17_n8_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1388,0,1388,board_fast0_p6_n8_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1389,0,1389,board_fast0_p7_n8_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1390,0,1390,board_fast0_p0_n8_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1391,0,1391,board_fast0_p11_n8_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1392,0,1392,board_fast0_p0_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1393,0,1393,board_fast0_p11_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1394,0,1394,board_fast0_p10_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1395,0,1395,board_fast0_p15_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1396,0,1396,board_fast0_p12_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1397,0,1397,board_fast0_p17_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1398,0,1398,board_fast0_p6_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1399,0,1399,board_fast0_p7_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1400,0,1400,leave_fast0_p10_n16_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL2 ))
1401,0,1401,leave_fast0_p10_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1402,0,1402,leave_fast0_p15_n16_n3_n2,(not (boarded p15 fast0)),(not (P_ARTIFICIAL3 ))
1403,0,1403,leave_fast0_p15_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1404,0,1404,leave_fast0_p12_n16_n3_n2,(not (boarded p12 fast0)),(not (P_ARTIFICIAL5 ))
1405,0,1405,leave_fast0_p12_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1406,0,1406,leave_fast0_p17_n16_n3_n2,(not (boarded p17 fast0)),(not (P_ARTIFICIAL6 ))
1407,0,1407,leave_fast0_p17_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1408,0,1408,leave_fast0_p6_n16_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
1409,0,1409,leave_fast0_p6_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1410,0,1410,leave_fast0_p7_n16_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1411,0,1411,leave_fast0_p7_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1412,0,1412,leave_fast0_p0_n16_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL9 ))
1413,0,1413,leave_fast0_p0_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1414,0,1414,leave_fast0_p11_n16_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL10 ))
1415,0,1415,leave_fast0_p11_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1416,0,1416,leave_fast0_p10_n0_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL2 ))
1417,0,1417,leave_fast0_p10_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1418,0,1418,leave_fast0_p15_n0_n3_n2,(not (boarded p15 fast0)),(not (P_ARTIFICIAL3 ))
1419,0,1419,leave_fast0_p15_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1420,0,1420,leave_fast0_p12_n0_n3_n2,(not (boarded p12 fast0)),(not (P_ARTIFICIAL5 ))
1421,0,1421,leave_fast0_p12_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1422,0,1422,leave_fast0_p17_n0_n3_n2,(not (boarded p17 fast0)),(not (P_ARTIFICIAL6 ))
1423,0,1423,leave_fast0_p17_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1424,0,1424,leave_fast0_p6_n0_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
1425,0,1425,leave_fast0_p6_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1426,0,1426,leave_fast0_p7_n0_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1427,0,1427,leave_fast0_p7_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1428,0,1428,leave_fast0_p0_n0_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL9 ))
1429,0,1429,leave_fast0_p0_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1430,0,1430,leave_fast0_p11_n0_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL10 ))
1431,0,1431,leave_fast0_p11_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1432,0,1432,leave_fast0_p10_n4_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL2 ))
1433,0,1433,leave_fast0_p10_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1434,0,1434,leave_fast0_p15_n4_n3_n2,(not (boarded p15 fast0)),(not (P_ARTIFICIAL3 ))
1435,0,1435,leave_fast0_p15_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1436,0,1436,leave_fast0_p12_n4_n3_n2,(not (boarded p12 fast0)),(not (P_ARTIFICIAL5 ))
1437,0,1437,leave_fast0_p12_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1438,0,1438,leave_fast0_p17_n4_n3_n2,(not (boarded p17 fast0)),(not (P_ARTIFICIAL6 ))
1439,0,1439,leave_fast0_p17_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1440,0,1440,leave_fast0_p6_n4_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
1441,0,1441,leave_fast0_p6_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1442,0,1442,leave_fast0_p7_n4_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1443,0,1443,leave_fast0_p7_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1444,0,1444,leave_fast0_p0_n4_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL9 ))
1445,0,1445,leave_fast0_p0_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1446,0,1446,leave_fast0_p11_n4_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL10 ))
1447,0,1447,leave_fast0_p11_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1448,0,1448,leave_fast0_p10_n8_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL2 ))
1449,0,1449,leave_fast0_p10_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1450,0,1450,leave_fast0_p15_n8_n3_n2,(not (boarded p15 fast0)),(not (P_ARTIFICIAL3 ))
1451,0,1451,leave_fast0_p15_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1452,0,1452,leave_fast0_p12_n8_n3_n2,(not (boarded p12 fast0)),(not (P_ARTIFICIAL5 ))
1453,0,1453,leave_fast0_p12_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1454,0,1454,leave_fast0_p17_n8_n3_n2,(not (boarded p17 fast0)),(not (P_ARTIFICIAL6 ))
1455,0,1455,leave_fast0_p17_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1456,0,1456,leave_fast0_p6_n8_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
1457,0,1457,leave_fast0_p6_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1458,0,1458,leave_fast0_p7_n8_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1459,0,1459,leave_fast0_p7_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1460,0,1460,leave_fast0_p0_n8_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL9 ))
1461,0,1461,leave_fast0_p0_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1462,0,1462,leave_fast0_p11_n8_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL10 ))
1463,0,1463,leave_fast0_p11_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1464,0,1464,leave_fast0_p10_n12_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL2 ))
1465,0,1465,leave_fast0_p10_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1466,0,1466,leave_fast0_p15_n12_n3_n2,(not (boarded p15 fast0)),(not (P_ARTIFICIAL3 ))
1467,0,1467,leave_fast0_p15_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1468,0,1468,leave_fast0_p12_n12_n3_n2,(not (boarded p12 fast0)),(not (P_ARTIFICIAL5 ))
1469,0,1469,leave_fast0_p12_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1470,0,1470,leave_fast0_p17_n12_n3_n2,(not (boarded p17 fast0)),(not (P_ARTIFICIAL6 ))
1471,0,1471,leave_fast0_p17_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1472,0,1472,leave_fast0_p6_n12_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
1473,0,1473,leave_fast0_p6_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1474,0,1474,leave_fast0_p7_n12_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1475,0,1475,leave_fast0_p7_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1476,0,1476,leave_fast0_p0_n12_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL9 ))
1477,0,1477,leave_fast0_p0_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1478,0,1478,leave_fast0_p11_n12_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL10 ))
1479,0,1479,leave_fast0_p11_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL11 ))
1480,0,1480,leave_fast0_p10_n16_n4_n3,(not (boarded p10 fast0)),(not (P_ARTIFICIAL2 ))
1481,0,1481,leave_fast0_p10_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1482,0,1482,leave_fast0_p15_n16_n4_n3,(not (boarded p15 fast0)),(not (P_ARTIFICIAL3 ))
1483,0,1483,leave_fast0_p15_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1484,0,1484,leave_fast0_p12_n16_n4_n3,(not (boarded p12 fast0)),(not (P_ARTIFICIAL5 ))
1485,0,1485,leave_fast0_p12_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1486,0,1486,leave_fast0_p17_n16_n4_n3,(not (boarded p17 fast0)),(not (P_ARTIFICIAL6 ))
1487,0,1487,leave_fast0_p17_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1488,0,1488,leave_fast0_p6_n16_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
1489,0,1489,leave_fast0_p6_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1490,0,1490,leave_fast0_p7_n16_n4_n3,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1491,0,1491,leave_fast0_p7_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1492,0,1492,leave_fast0_p0_n16_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL9 ))
1493,0,1493,leave_fast0_p0_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1494,0,1494,leave_fast0_p11_n16_n4_n3,(not (boarded p11 fast0)),(not (P_ARTIFICIAL10 ))
1495,0,1495,leave_fast0_p11_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1496,0,1496,leave_fast0_p10_n0_n4_n3,(not (boarded p10 fast0)),(not (P_ARTIFICIAL2 ))
1497,0,1497,leave_fast0_p10_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1498,0,1498,leave_fast0_p15_n0_n4_n3,(not (boarded p15 fast0)),(not (P_ARTIFICIAL3 ))
1499,0,1499,leave_fast0_p15_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1500,0,1500,leave_fast0_p12_n0_n4_n3,(not (boarded p12 fast0)),(not (P_ARTIFICIAL5 ))
1501,0,1501,leave_fast0_p12_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1502,0,1502,leave_fast0_p17_n0_n4_n3,(not (boarded p17 fast0)),(not (P_ARTIFICIAL6 ))
1503,0,1503,leave_fast0_p17_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1504,0,1504,leave_fast0_p6_n0_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
1505,0,1505,leave_fast0_p6_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1506,0,1506,leave_fast0_p7_n0_n4_n3,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1507,0,1507,leave_fast0_p7_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1508,0,1508,leave_fast0_p0_n0_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL9 ))
1509,0,1509,leave_fast0_p0_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1510,0,1510,leave_fast0_p11_n0_n4_n3,(not (boarded p11 fast0)),(not (P_ARTIFICIAL10 ))
1511,0,1511,leave_fast0_p11_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1512,0,1512,leave_fast0_p10_n4_n4_n3,(not (boarded p10 fast0)),(not (P_ARTIFICIAL2 ))
1513,0,1513,leave_fast0_p10_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1514,0,1514,leave_fast0_p15_n4_n4_n3,(not (boarded p15 fast0)),(not (P_ARTIFICIAL3 ))
1515,0,1515,leave_fast0_p15_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1516,0,1516,leave_fast0_p12_n4_n4_n3,(not (boarded p12 fast0)),(not (P_ARTIFICIAL5 ))
1517,0,1517,leave_fast0_p12_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1518,0,1518,leave_fast0_p17_n4_n4_n3,(not (boarded p17 fast0)),(not (P_ARTIFICIAL6 ))
1519,0,1519,leave_fast0_p17_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1520,0,1520,leave_fast0_p6_n4_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
1521,0,1521,leave_fast0_p6_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1522,0,1522,leave_fast0_p7_n4_n4_n3,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1523,0,1523,leave_fast0_p7_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1524,0,1524,leave_fast0_p0_n4_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL9 ))
1525,0,1525,leave_fast0_p0_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1526,0,1526,leave_fast0_p11_n4_n4_n3,(not (boarded p11 fast0)),(not (P_ARTIFICIAL10 ))
1527,0,1527,leave_fast0_p11_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1528,0,1528,leave_fast0_p10_n8_n4_n3,(not (boarded p10 fast0)),(not (P_ARTIFICIAL2 ))
1529,0,1529,leave_fast0_p10_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1530,0,1530,leave_fast0_p15_n8_n4_n3,(not (boarded p15 fast0)),(not (P_ARTIFICIAL3 ))
1531,0,1531,leave_fast0_p15_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1532,0,1532,leave_fast0_p12_n8_n4_n3,(not (boarded p12 fast0)),(not (P_ARTIFICIAL5 ))
1533,0,1533,leave_fast0_p12_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1534,0,1534,leave_fast0_p17_n8_n4_n3,(not (boarded p17 fast0)),(not (P_ARTIFICIAL6 ))
1535,0,1535,leave_fast0_p17_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1536,0,1536,leave_fast0_p6_n8_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
1537,0,1537,leave_fast0_p6_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1538,0,1538,leave_fast0_p7_n8_n4_n3,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1539,0,1539,leave_fast0_p7_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1540,0,1540,leave_fast0_p0_n8_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL9 ))
1541,0,1541,leave_fast0_p0_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1542,0,1542,leave_fast0_p11_n8_n4_n3,(not (boarded p11 fast0)),(not (P_ARTIFICIAL10 ))
1543,0,1543,leave_fast0_p11_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1544,0,1544,leave_fast0_p10_n12_n4_n3,(not (boarded p10 fast0)),(not (P_ARTIFICIAL2 ))
1545,0,1545,leave_fast0_p10_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1546,0,1546,leave_fast0_p15_n12_n4_n3,(not (boarded p15 fast0)),(not (P_ARTIFICIAL3 ))
1547,0,1547,leave_fast0_p15_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1548,0,1548,leave_fast0_p12_n12_n4_n3,(not (boarded p12 fast0)),(not (P_ARTIFICIAL5 ))
1549,0,1549,leave_fast0_p12_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1550,0,1550,leave_fast0_p17_n12_n4_n3,(not (boarded p17 fast0)),(not (P_ARTIFICIAL6 ))
1551,0,1551,leave_fast0_p17_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1552,0,1552,leave_fast0_p6_n12_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL7 ))
1553,0,1553,leave_fast0_p6_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1554,0,1554,leave_fast0_p7_n12_n4_n3,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1555,0,1555,leave_fast0_p7_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1556,0,1556,leave_fast0_p0_n12_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL9 ))
1557,0,1557,leave_fast0_p0_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1558,0,1558,leave_fast0_p11_n12_n4_n3,(not (boarded p11 fast0)),(not (P_ARTIFICIAL10 ))
1559,0,1559,leave_fast0_p11_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL12 ))
1560,0,1560,board_fast0_p1_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1561,0,1561,board_fast0_p2_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1562,0,1562,board_fast0_p3_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1563,0,1563,board_fast0_p9_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1564,0,1564,board_fast0_p8_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1565,0,1565,board_fast0_p13_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1566,0,1566,board_fast0_p5_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1567,0,1567,board_fast0_p14_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1568,0,1568,board_fast0_p4_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1569,0,1569,board_fast0_p16_n16_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1570,0,1570,board_fast0_p13_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1571,0,1571,board_fast0_p5_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1572,0,1572,board_fast0_p14_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1573,0,1573,board_fast0_p4_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1574,0,1574,board_fast0_p16_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1575,0,1575,board_fast0_p13_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1576,0,1576,board_fast0_p5_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1577,0,1577,board_fast0_p14_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1578,0,1578,board_fast0_p4_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1579,0,1579,board_fast0_p16_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1580,0,1580,board_fast0_p13_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1581,0,1581,board_fast0_p5_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1582,0,1582,board_fast0_p14_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1583,0,1583,board_fast0_p4_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1584,0,1584,board_fast0_p16_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1585,0,1585,board_fast0_p1_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1586,0,1586,board_fast0_p2_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1587,0,1587,board_fast0_p3_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1588,0,1588,board_fast0_p9_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1589,0,1589,board_fast0_p8_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1590,0,1590,board_fast0_p1_n12_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1591,0,1591,board_fast0_p2_n12_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1592,0,1592,board_fast0_p3_n12_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1593,0,1593,board_fast0_p9_n12_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1594,0,1594,board_fast0_p8_n12_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1595,0,1595,board_fast0_p13_n12_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1596,0,1596,board_fast0_p5_n12_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1597,0,1597,board_fast0_p14_n12_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1598,0,1598,board_fast0_p4_n12_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1599,0,1599,board_fast0_p16_n12_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
1600,0,1600,board_fast0_p1_n16_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
1601,0,1601,board_fast0_p2_n16_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
1602,0,1602,board_fast0_p3_n16_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
1603,0,1603,board_fast0_p9_n16_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
1604,0,1604,board_fast0_p8_n16_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
1605,0,1605,board_fast0_p13_n16_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
