Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
690,0,690,board_fast0_p3_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
691,0,691,board_fast0_p10_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
692,0,692,board_fast0_p11_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
693,0,693,board_fast0_p8_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
694,0,694,board_fast0_p0_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
695,0,695,board_fast0_p8_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
696,0,696,board_fast0_p0_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
697,0,697,board_fast0_p3_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
698,0,698,board_fast0_p10_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
699,0,699,board_fast0_p11_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
700,0,700,board_fast0_p0_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
701,0,701,board_fast0_p3_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
702,0,702,board_fast0_p10_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
703,0,703,board_fast0_p11_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
704,0,704,board_fast0_p8_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
705,0,705,board_fast0_p3_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
706,0,706,board_fast0_p10_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
707,0,707,board_fast0_p11_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
708,0,708,board_fast0_p8_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
709,0,709,board_fast0_p0_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
710,0,710,board_fast0_p3_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
711,0,711,board_fast0_p10_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
712,0,712,board_fast0_p11_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
713,0,713,board_fast0_p8_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
714,0,714,board_fast0_p0_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
715,0,715,board_fast0_p8_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
716,0,716,board_fast0_p0_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
717,0,717,board_fast0_p3_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
718,0,718,board_fast0_p10_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
719,0,719,board_fast0_p11_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
720,0,720,board_fast0_p0_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
721,0,721,board_fast0_p3_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
722,0,722,board_fast0_p10_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
723,0,723,board_fast0_p11_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
724,0,724,board_fast0_p8_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
725,0,725,board_fast0_p3_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
726,0,726,board_fast0_p10_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
727,0,727,board_fast0_p11_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
728,0,728,board_fast0_p8_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
729,0,729,board_fast0_p0_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
730,0,730,board_fast0_p3_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
731,0,731,board_fast0_p10_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
732,0,732,board_fast0_p11_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
733,0,733,board_fast0_p8_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
734,0,734,board_fast0_p0_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
735,0,735,board_fast0_p8_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
736,0,736,board_fast0_p0_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
737,0,737,board_fast0_p3_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
738,0,738,board_fast0_p10_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
739,0,739,board_fast0_p11_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
740,0,740,board_fast0_p0_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
741,0,741,board_fast0_p3_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
742,0,742,board_fast0_p10_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
743,0,743,board_fast0_p11_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
744,0,744,board_fast0_p8_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
745,0,745,board_fast0_p3_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
746,0,746,board_fast0_p10_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
747,0,747,board_fast0_p11_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
748,0,748,board_fast0_p8_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
749,0,749,board_fast0_p0_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
750,0,750,leave_fast0_p9_n0_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL2 ))
751,0,751,leave_fast0_p9_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
752,0,752,leave_fast0_p3_n0_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL4 ))
753,0,753,leave_fast0_p3_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
754,0,754,leave_fast0_p10_n0_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL5 ))
755,0,755,leave_fast0_p10_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
756,0,756,leave_fast0_p11_n0_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL6 ))
757,0,757,leave_fast0_p11_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
758,0,758,leave_fast0_p8_n0_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL7 ))
759,0,759,leave_fast0_p8_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
760,0,760,leave_fast0_p0_n0_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL8 ))
761,0,761,leave_fast0_p0_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
762,0,762,leave_fast0_p9_n2_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL2 ))
763,0,763,leave_fast0_p9_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
764,0,764,leave_fast0_p3_n2_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL4 ))
765,0,765,leave_fast0_p3_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
766,0,766,leave_fast0_p10_n2_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL5 ))
767,0,767,leave_fast0_p10_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
768,0,768,leave_fast0_p11_n2_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL6 ))
769,0,769,leave_fast0_p11_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
770,0,770,leave_fast0_p8_n2_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL7 ))
771,0,771,leave_fast0_p8_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
772,0,772,leave_fast0_p0_n2_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL8 ))
773,0,773,leave_fast0_p0_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
774,0,774,leave_fast0_p9_n4_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL2 ))
775,0,775,leave_fast0_p9_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
776,0,776,leave_fast0_p3_n4_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL4 ))
777,0,777,leave_fast0_p3_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
778,0,778,leave_fast0_p10_n4_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL5 ))
779,0,779,leave_fast0_p10_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
780,0,780,leave_fast0_p11_n4_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL6 ))
781,0,781,leave_fast0_p11_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
782,0,782,leave_fast0_p8_n4_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL7 ))
783,0,783,leave_fast0_p8_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
784,0,784,leave_fast0_p0_n4_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL8 ))
785,0,785,leave_fast0_p0_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
786,0,786,leave_fast0_p9_n6_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL2 ))
787,0,787,leave_fast0_p9_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
788,0,788,leave_fast0_p3_n6_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL4 ))
789,0,789,leave_fast0_p3_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
790,0,790,leave_fast0_p10_n6_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL5 ))
791,0,791,leave_fast0_p10_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
792,0,792,leave_fast0_p11_n6_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL6 ))
793,0,793,leave_fast0_p11_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
794,0,794,leave_fast0_p8_n6_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL7 ))
795,0,795,leave_fast0_p8_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
796,0,796,leave_fast0_p0_n6_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL8 ))
797,0,797,leave_fast0_p0_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
798,0,798,leave_fast0_p9_n8_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL2 ))
799,0,799,leave_fast0_p9_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
800,0,800,leave_fast0_p3_n8_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL4 ))
801,0,801,leave_fast0_p3_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
802,0,802,leave_fast0_p10_n8_n3_n2,(not (boarded p10 fast0)),(not (P_ARTIFICIAL5 ))
803,0,803,leave_fast0_p10_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
804,0,804,leave_fast0_p11_n8_n3_n2,(not (boarded p11 fast0)),(not (P_ARTIFICIAL6 ))
805,0,805,leave_fast0_p11_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
806,0,806,leave_fast0_p8_n8_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL7 ))
807,0,807,leave_fast0_p8_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
808,0,808,leave_fast0_p0_n8_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL8 ))
809,0,809,leave_fast0_p0_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
810,0,810,board_fast0_p7_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
811,0,811,board_fast0_p4_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
812,0,812,board_fast0_p7_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
813,0,813,board_fast0_p4_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
814,0,814,board_fast0_p7_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
815,0,815,board_fast0_p4_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
816,0,816,board_fast0_p1_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
817,0,817,board_fast0_p2_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
818,0,818,board_fast0_p5_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
819,0,819,board_fast0_p6_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
820,0,820,board_fast0_p1_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
821,0,821,board_fast0_p7_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
822,0,822,board_fast0_p4_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
823,0,823,board_fast0_p2_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
824,0,824,board_fast0_p5_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
825,0,825,board_fast0_p6_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
826,0,826,board_fast0_p1_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
827,0,827,board_fast0_p7_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
828,0,828,board_fast0_p4_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
829,0,829,board_fast0_p2_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
830,0,830,board_fast0_p5_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
831,0,831,board_fast0_p6_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
832,0,832,board_fast0_p7_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
833,0,833,board_fast0_p4_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
834,0,834,board_fast0_p7_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
835,0,835,board_fast0_p4_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
836,0,836,board_fast0_p7_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
837,0,837,board_fast0_p4_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
838,0,838,board_fast0_p1_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
839,0,839,board_fast0_p2_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
840,0,840,board_fast0_p5_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
841,0,841,board_fast0_p6_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
842,0,842,board_fast0_p1_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
843,0,843,board_fast0_p7_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
844,0,844,board_fast0_p4_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
845,0,845,board_fast0_p2_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
846,0,846,board_fast0_p5_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
847,0,847,board_fast0_p6_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
848,0,848,board_fast0_p1_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
849,0,849,board_fast0_p7_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
850,0,850,board_fast0_p4_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
851,0,851,board_fast0_p2_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
852,0,852,board_fast0_p5_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
853,0,853,board_fast0_p6_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
854,0,854,leave_fast0_p7_n0_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL10 ))
855,0,855,leave_fast0_p7_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
856,0,856,leave_fast0_p4_n0_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
857,0,857,leave_fast0_p4_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
858,0,858,leave_fast0_p7_n2_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL10 ))
859,0,859,leave_fast0_p7_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
860,0,860,leave_fast0_p4_n2_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
861,0,861,leave_fast0_p4_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
862,0,862,leave_fast0_p7_n4_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL10 ))
863,0,863,leave_fast0_p7_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
864,0,864,leave_fast0_p4_n4_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
865,0,865,leave_fast0_p4_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
866,0,866,leave_fast0_p7_n6_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL10 ))
867,0,867,leave_fast0_p7_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
868,0,868,leave_fast0_p4_n6_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
869,0,869,leave_fast0_p4_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
870,0,870,leave_fast0_p7_n8_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL10 ))
871,0,871,leave_fast0_p7_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
872,0,872,leave_fast0_p4_n8_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL11 ))
873,0,873,leave_fast0_p4_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
874,0,874,board_fast0_p7_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
875,0,875,board_fast0_p4_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
876,0,876,board_fast0_p7_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
877,0,877,board_fast0_p4_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
878,0,878,board_fast0_p7_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
879,0,879,board_fast0_p4_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
880,0,880,board_fast0_p1_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
881,0,881,board_fast0_p2_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
882,0,882,board_fast0_p5_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
883,0,883,board_fast0_p6_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
884,0,884,board_fast0_p1_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
885,0,885,board_fast0_p7_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
886,0,886,board_fast0_p4_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
887,0,887,board_fast0_p2_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
888,0,888,board_fast0_p5_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
889,0,889,board_fast0_p6_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
890,0,890,board_fast0_p1_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
891,0,891,board_fast0_p7_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
892,0,892,board_fast0_p4_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
893,0,893,board_fast0_p2_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
894,0,894,board_fast0_p5_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
895,0,895,board_fast0_p6_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
896,0,896,leave_fast0_p1_n0_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL12 ))
897,0,897,leave_fast0_p1_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
898,0,898,leave_fast0_p2_n0_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL13 ))
899,0,899,leave_fast0_p2_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
900,0,900,leave_fast0_p5_n0_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL14 ))
901,0,901,leave_fast0_p5_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
902,0,902,leave_fast0_p6_n0_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL15 ))
903,0,903,leave_fast0_p6_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
904,0,904,leave_fast0_p1_n2_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL12 ))
905,0,905,leave_fast0_p1_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
906,0,906,leave_fast0_p2_n2_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL13 ))
907,0,907,leave_fast0_p2_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
908,0,908,leave_fast0_p5_n2_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL14 ))
909,0,909,leave_fast0_p5_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
910,0,910,leave_fast0_p6_n2_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL15 ))
911,0,911,leave_fast0_p6_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
912,0,912,leave_fast0_p1_n4_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL12 ))
913,0,913,leave_fast0_p1_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
914,0,914,leave_fast0_p2_n4_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL13 ))
915,0,915,leave_fast0_p2_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
916,0,916,leave_fast0_p5_n4_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL14 ))
917,0,917,leave_fast0_p5_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
918,0,918,leave_fast0_p6_n4_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL15 ))
919,0,919,leave_fast0_p6_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
920,0,920,leave_fast0_p1_n6_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL12 ))
921,0,921,leave_fast0_p1_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
922,0,922,leave_fast0_p2_n6_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL13 ))
923,0,923,leave_fast0_p2_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
924,0,924,leave_fast0_p5_n6_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL14 ))
925,0,925,leave_fast0_p5_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
926,0,926,leave_fast0_p6_n6_n1_n0,(not (boarded p6 fast0)),(not (P_ARTIFICIAL15 ))
927,0,927,leave_fast0_p6_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
928,0,928,leave_fast0_p1_n8_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL12 ))
929,0,929,leave_fast0_p1_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
930,0,930,leave_fast0_p2_n8_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL13 ))
931,0,931,leave_fast0_p2_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
932,0,932,leave_fast0_p5_n8_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL14 ))
