Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
654,0,654,leave_fast0_p7_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
655,0,655,leave_fast0_p8_n4_n1_n0,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
656,0,656,leave_fast0_p8_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
657,0,657,leave_fast0_p0_n4_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
658,0,658,leave_fast0_p0_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
659,0,659,leave_fast0_p1_n4_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
660,0,660,leave_fast0_p1_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
661,0,661,leave_fast0_p4_n4_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
662,0,662,leave_fast0_p4_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
663,0,663,leave_fast0_p7_n6_n1_n0,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
664,0,664,leave_fast0_p7_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
665,0,665,leave_fast0_p8_n6_n1_n0,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
666,0,666,leave_fast0_p8_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
667,0,667,leave_fast0_p0_n6_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
668,0,668,leave_fast0_p0_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
669,0,669,leave_fast0_p1_n6_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
670,0,670,leave_fast0_p1_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
671,0,671,leave_fast0_p4_n6_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
672,0,672,leave_fast0_p4_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
673,0,673,board_fast0_p0_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
674,0,674,board_fast0_p1_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
675,0,675,board_fast0_p4_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
676,0,676,board_fast0_p0_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
677,0,677,board_fast0_p1_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
678,0,678,board_fast0_p4_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
679,0,679,board_fast0_p0_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
680,0,680,board_fast0_p1_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
681,0,681,board_fast0_p4_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
682,0,682,board_fast0_p0_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
683,0,683,board_fast0_p1_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
684,0,684,board_fast0_p4_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
685,0,685,board_fast0_p7_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
686,0,686,board_fast0_p8_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
687,0,687,board_fast0_p0_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
688,0,688,board_fast0_p1_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
689,0,689,board_fast0_p4_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
690,0,690,board_fast0_p7_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
691,0,691,board_fast0_p8_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
692,0,692,board_fast0_p0_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
693,0,693,board_fast0_p1_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
694,0,694,board_fast0_p4_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
695,0,695,board_fast0_p7_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
696,0,696,board_fast0_p8_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
697,0,697,board_fast0_p0_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
698,0,698,board_fast0_p1_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
699,0,699,board_fast0_p4_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
700,0,700,board_fast0_p7_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
701,0,701,board_fast0_p8_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
702,0,702,board_fast0_p0_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
703,0,703,board_fast0_p1_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
704,0,704,board_fast0_p4_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
705,0,705,board_fast0_p7_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
706,0,706,board_fast0_p8_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
707,0,707,board_fast0_p0_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
708,0,708,board_fast0_p1_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
709,0,709,board_fast0_p4_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
710,0,710,leave_fast0_p7_n8_n2_n1,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
711,0,711,leave_fast0_p7_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
712,0,712,leave_fast0_p8_n8_n2_n1,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
713,0,713,leave_fast0_p8_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
714,0,714,leave_fast0_p0_n8_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
715,0,715,leave_fast0_p0_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
716,0,716,leave_fast0_p1_n8_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
717,0,717,leave_fast0_p1_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
718,0,718,leave_fast0_p4_n8_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
719,0,719,leave_fast0_p4_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
720,0,720,leave_fast0_p7_n0_n2_n1,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
721,0,721,leave_fast0_p7_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
722,0,722,leave_fast0_p8_n0_n2_n1,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
723,0,723,leave_fast0_p8_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
724,0,724,leave_fast0_p0_n0_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
725,0,725,leave_fast0_p0_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
726,0,726,leave_fast0_p1_n0_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
727,0,727,leave_fast0_p1_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
728,0,728,leave_fast0_p4_n0_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
729,0,729,leave_fast0_p4_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
730,0,730,leave_fast0_p7_n2_n2_n1,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
731,0,731,leave_fast0_p7_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
732,0,732,leave_fast0_p8_n2_n2_n1,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
733,0,733,leave_fast0_p8_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
734,0,734,leave_fast0_p0_n2_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
735,0,735,leave_fast0_p0_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
736,0,736,leave_fast0_p1_n2_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
737,0,737,leave_fast0_p1_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
738,0,738,leave_fast0_p4_n2_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
739,0,739,leave_fast0_p4_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
740,0,740,leave_fast0_p7_n4_n2_n1,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
741,0,741,leave_fast0_p7_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
742,0,742,leave_fast0_p8_n4_n2_n1,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
743,0,743,leave_fast0_p8_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
744,0,744,leave_fast0_p0_n4_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
745,0,745,leave_fast0_p0_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
746,0,746,leave_fast0_p1_n4_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
747,0,747,leave_fast0_p1_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
748,0,748,leave_fast0_p4_n4_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
749,0,749,leave_fast0_p4_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
750,0,750,leave_fast0_p7_n6_n2_n1,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
751,0,751,leave_fast0_p7_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
752,0,752,leave_fast0_p8_n6_n2_n1,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
753,0,753,leave_fast0_p8_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
754,0,754,leave_fast0_p0_n6_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
755,0,755,leave_fast0_p0_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
756,0,756,leave_fast0_p1_n6_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
757,0,757,leave_fast0_p1_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
758,0,758,leave_fast0_p4_n6_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
759,0,759,leave_fast0_p4_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL6 ))
760,0,760,leave_fast0_p7_n8_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
761,0,761,leave_fast0_p7_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
762,0,762,leave_fast0_p8_n8_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
763,0,763,leave_fast0_p8_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
764,0,764,leave_fast0_p0_n8_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
765,0,765,leave_fast0_p0_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
766,0,766,leave_fast0_p1_n8_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
767,0,767,leave_fast0_p1_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
768,0,768,leave_fast0_p4_n8_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
769,0,769,leave_fast0_p4_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
770,0,770,leave_fast0_p7_n0_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
771,0,771,leave_fast0_p7_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
772,0,772,leave_fast0_p8_n0_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
773,0,773,leave_fast0_p8_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
774,0,774,leave_fast0_p0_n0_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
775,0,775,leave_fast0_p0_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
776,0,776,leave_fast0_p1_n0_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
777,0,777,leave_fast0_p1_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
778,0,778,leave_fast0_p4_n0_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
779,0,779,leave_fast0_p4_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
780,0,780,leave_fast0_p7_n2_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
781,0,781,leave_fast0_p7_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
782,0,782,leave_fast0_p8_n2_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
783,0,783,leave_fast0_p8_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
784,0,784,leave_fast0_p0_n2_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
785,0,785,leave_fast0_p0_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
786,0,786,leave_fast0_p1_n2_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
787,0,787,leave_fast0_p1_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
788,0,788,leave_fast0_p4_n2_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
789,0,789,leave_fast0_p4_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
790,0,790,leave_fast0_p7_n4_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
791,0,791,leave_fast0_p7_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
792,0,792,leave_fast0_p8_n4_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
793,0,793,leave_fast0_p8_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
794,0,794,leave_fast0_p0_n4_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
795,0,795,leave_fast0_p0_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
796,0,796,leave_fast0_p1_n4_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
797,0,797,leave_fast0_p1_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
798,0,798,leave_fast0_p4_n4_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
799,0,799,leave_fast0_p4_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
800,0,800,leave_fast0_p7_n6_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
801,0,801,leave_fast0_p7_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
802,0,802,leave_fast0_p8_n6_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL9 ))
803,0,803,leave_fast0_p8_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
804,0,804,leave_fast0_p0_n6_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL10 ))
805,0,805,leave_fast0_p0_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
806,0,806,leave_fast0_p1_n6_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL11 ))
807,0,807,leave_fast0_p1_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
808,0,808,leave_fast0_p4_n6_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
809,0,809,leave_fast0_p4_n6_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL7 ))
810,1,0,board_fast1_p2_n6_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
811,1,1,board_fast1_p2_n6_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
812,1,2,board_fast1_p6_n6_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
813,1,3,board_fast1_p6_n6_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
814,1,4,leave_fast1_p2_n6_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
815,1,5,board_fast1_p3_n6_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
816,1,6,board_fast1_p3_n6_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
817,1,7,leave_fast1_p6_n6_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
818,1,8,board_fast1_p5_n6_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
819,1,9,board_fast1_p5_n6_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
820,1,10,leave_fast1_p3_n6_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
821,1,11,board_fast1_p2_n6_n0_n1,(boarded p2 fast1),(P_ARTIFICIAL1002 )
822,1,12,board_fast1_p6_n6_n0_n1,(boarded p6 fast1),(P_ARTIFICIAL1003 )
823,1,13,board_fast1_p2_n6_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1007 )
824,1,14,board_fast1_p3_n6_n0_n1,(boarded p3 fast1),(P_ARTIFICIAL1004 )
825,1,15,board_fast1_p5_n6_n0_n1,(boarded p5 fast1),(P_ARTIFICIAL1005 )
826,1,16,board_fast1_p7_n6_n0_n1,(boarded p7 fast1),(P_ARTIFICIAL1008 )
827,1,17,board_fast1_p8_n6_n0_n1,(boarded p8 fast1),(P_ARTIFICIAL1009 )
828,1,18,board_fast1_p0_n6_n0_n1,(boarded p0 fast1),(P_ARTIFICIAL1010 )
829,1,19,board_fast1_p1_n6_n0_n1,(boarded p1 fast1),(P_ARTIFICIAL1011 )
830,1,20,board_fast1_p4_n6_n0_n1,(boarded p4 fast1),(P_ARTIFICIAL1012 )
831,1,21,board_fast1_p2_n8_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
832,1,22,board_fast1_p2_n8_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
833,1,23,leave_fast1_p5_n6_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
834,1,24,board_fast1_p6_n8_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
835,1,25,board_fast1_p6_n8_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
836,1,26,leave_fast1_p2_n8_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
837,1,27,board_fast1_p3_n8_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
838,1,28,board_fast1_p3_n8_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
839,1,29,leave_fast1_p6_n8_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
840,1,30,board_fast1_p5_n8_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
841,1,31,board_fast1_p5_n8_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
842,1,32,leave_fast1_p3_n8_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
843,1,33,board_fast1_p2_n8_n0_n1,(boarded p2 fast1),(P_ARTIFICIAL1002 )
844,1,34,board_fast1_p6_n8_n0_n1,(boarded p6 fast1),(P_ARTIFICIAL1003 )
845,1,35,board_fast1_p6_n6_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1007 )
846,1,36,board_fast1_p3_n8_n0_n1,(boarded p3 fast1),(P_ARTIFICIAL1004 )
847,1,37,board_fast1_p5_n8_n0_n1,(boarded p5 fast1),(P_ARTIFICIAL1005 )
848,1,38,board_fast1_p7_n8_n0_n1,(boarded p7 fast1),(P_ARTIFICIAL1008 )
849,1,39,board_fast1_p8_n8_n0_n1,(boarded p8 fast1),(P_ARTIFICIAL1009 )
850,1,40,board_fast1_p0_n8_n0_n1,(boarded p0 fast1),(P_ARTIFICIAL1010 )
851,1,41,board_fast1_p1_n8_n0_n1,(boarded p1 fast1),(P_ARTIFICIAL1011 )
852,1,42,board_fast1_p4_n8_n0_n1,(boarded p4 fast1),(P_ARTIFICIAL1012 )
853,1,43,board_fast1_p2_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
854,1,44,board_fast1_p2_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
855,1,45,leave_fast1_p5_n8_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
856,1,46,board_fast1_p6_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
857,1,47,board_fast1_p6_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
858,1,48,leave_fast1_p2_n0_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
859,1,49,board_fast1_p3_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
860,1,50,board_fast1_p3_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
861,1,51,leave_fast1_p6_n0_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
862,1,52,board_fast1_p5_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
863,1,53,board_fast1_p5_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
864,1,54,leave_fast1_p3_n0_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
865,1,55,board_fast1_p2_n2_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
866,1,56,board_fast1_p2_n2_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
867,1,57,leave_fast1_p5_n0_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
868,1,58,board_fast1_p2_n0_n0_n1,(boarded p2 fast1),(P_ARTIFICIAL1002 )
869,1,59,board_fast1_p6_n0_n0_n1,(boarded p6 fast1),(P_ARTIFICIAL1003 )
870,1,60,board_fast1_p3_n6_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1007 )
871,1,61,board_fast1_p3_n0_n0_n1,(boarded p3 fast1),(P_ARTIFICIAL1004 )
872,1,62,board_fast1_p5_n0_n0_n1,(boarded p5 fast1),(P_ARTIFICIAL1005 )
873,1,63,board_fast1_p7_n0_n0_n1,(boarded p7 fast1),(P_ARTIFICIAL1008 )
874,1,64,board_fast1_p8_n0_n0_n1,(boarded p8 fast1),(P_ARTIFICIAL1009 )
875,1,65,board_fast1_p0_n0_n0_n1,(boarded p0 fast1),(P_ARTIFICIAL1010 )
876,1,66,board_fast1_p1_n0_n0_n1,(boarded p1 fast1),(P_ARTIFICIAL1011 )
877,1,67,board_fast1_p4_n0_n0_n1,(boarded p4 fast1),(P_ARTIFICIAL1012 )
878,1,68,board_fast1_p6_n2_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
879,1,69,board_fast1_p6_n2_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
880,1,70,leave_fast1_p2_n2_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
881,1,71,board_fast1_p3_n2_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
882,1,72,board_fast1_p3_n2_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
883,1,73,leave_fast1_p6_n2_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
884,1,74,board_fast1_p5_n2_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
885,1,75,board_fast1_p5_n2_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
886,1,76,leave_fast1_p3_n2_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
887,1,77,board_fast1_p3_n4_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
888,1,78,board_fast1_p3_n4_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
889,1,79,leave_fast1_p5_n2_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
890,1,80,board_fast1_p2_n2_n0_n1,(boarded p2 fast1),(P_ARTIFICIAL1002 )
891,1,81,board_fast1_p6_n2_n0_n1,(boarded p6 fast1),(P_ARTIFICIAL1003 )
892,1,82,board_fast1_p5_n6_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1007 )
893,1,83,board_fast1_p3_n2_n0_n1,(boarded p3 fast1),(P_ARTIFICIAL1004 )
894,1,84,board_fast1_p5_n2_n0_n1,(boarded p5 fast1),(P_ARTIFICIAL1005 )
895,1,85,board_fast1_p7_n2_n0_n1,(boarded p7 fast1),(P_ARTIFICIAL1008 )
896,1,86,board_fast1_p8_n2_n0_n1,(boarded p8 fast1),(P_ARTIFICIAL1009 )
897,1,87,board_fast1_p0_n2_n0_n1,(boarded p0 fast1),(P_ARTIFICIAL1010 )
898,1,88,board_fast1_p1_n2_n0_n1,(boarded p1 fast1),(P_ARTIFICIAL1011 )
899,1,89,board_fast1_p4_n2_n0_n1,(boarded p4 fast1),(P_ARTIFICIAL1012 )
900,1,90,board_fast1_p5_n4_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
901,1,91,board_fast1_p5_n4_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
902,1,92,leave_fast1_p2_n4_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
903,1,93,board_fast1_p2_n4_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
904,1,94,board_fast1_p2_n4_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1006 )
