Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
271,0,271,board_fast0_p0_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
272,0,272,board_fast0_p1_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
273,0,273,board_fast0_p3_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
274,0,274,board_fast0_p5_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
275,0,275,board_fast0_p2_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
276,0,276,board_fast0_p4_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
277,0,277,board_fast0_p0_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
278,0,278,board_fast0_p1_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
279,0,279,board_fast0_p3_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
280,0,280,board_fast0_p5_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
281,0,281,board_fast0_p2_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
282,0,282,leave_fast0_p4_n0_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
283,0,283,leave_fast0_p4_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
284,0,284,leave_fast0_p4_n2_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
285,0,285,leave_fast0_p4_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
286,0,286,leave_fast0_p4_n4_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
287,0,287,leave_fast0_p4_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
288,0,288,leave_fast0_p4_n6_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
289,0,289,leave_fast0_p4_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
290,0,290,leave_fast0_p4_n8_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
291,0,291,leave_fast0_p4_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
292,0,292,board_fast0_p4_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
293,0,293,board_fast0_p4_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
294,0,294,board_fast0_p4_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
295,0,295,board_fast0_p4_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
296,0,296,board_fast0_p4_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
297,0,297,board_fast0_p4_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
298,0,298,board_fast0_p4_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
299,0,299,board_fast0_p4_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
300,0,300,board_fast0_p4_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
301,0,301,board_fast0_p0_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
302,0,302,board_fast0_p4_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
303,0,303,board_fast0_p1_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
304,0,304,board_fast0_p3_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
305,0,305,board_fast0_p4_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
306,0,306,board_fast0_p5_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
307,0,307,board_fast0_p4_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
308,0,308,board_fast0_p2_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
309,0,309,board_fast0_p4_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
310,0,310,leave_fast0_p0_n0_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
311,0,311,leave_fast0_p0_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
312,0,312,leave_fast0_p1_n0_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
313,0,313,leave_fast0_p1_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
314,0,314,leave_fast0_p3_n0_n1_n0,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
315,0,315,leave_fast0_p3_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
316,0,316,leave_fast0_p5_n0_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
317,0,317,leave_fast0_p5_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
318,0,318,leave_fast0_p2_n0_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
319,0,319,leave_fast0_p2_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
320,0,320,leave_fast0_p0_n2_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
321,0,321,leave_fast0_p0_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
322,0,322,leave_fast0_p1_n2_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
323,0,323,leave_fast0_p1_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
324,0,324,leave_fast0_p3_n2_n1_n0,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
325,0,325,leave_fast0_p3_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
326,0,326,leave_fast0_p5_n2_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
327,0,327,leave_fast0_p5_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
328,0,328,leave_fast0_p2_n2_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
329,0,329,leave_fast0_p2_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
330,0,330,leave_fast0_p0_n4_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
331,0,331,leave_fast0_p0_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
332,0,332,leave_fast0_p1_n4_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
333,0,333,leave_fast0_p1_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
334,0,334,leave_fast0_p3_n4_n1_n0,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
335,0,335,leave_fast0_p3_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
336,0,336,leave_fast0_p5_n4_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
337,0,337,leave_fast0_p5_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
338,0,338,leave_fast0_p2_n4_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
339,0,339,leave_fast0_p2_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
340,0,340,leave_fast0_p0_n6_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
341,0,341,leave_fast0_p0_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
342,0,342,leave_fast0_p1_n6_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
343,0,343,leave_fast0_p1_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
344,0,344,leave_fast0_p3_n6_n1_n0,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
345,0,345,leave_fast0_p3_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
346,0,346,leave_fast0_p5_n6_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
347,0,347,leave_fast0_p5_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
348,0,348,leave_fast0_p2_n6_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
349,0,349,leave_fast0_p2_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
350,0,350,leave_fast0_p0_n8_n1_n0,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
351,0,351,leave_fast0_p0_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
352,0,352,leave_fast0_p1_n8_n1_n0,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
353,0,353,leave_fast0_p1_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
354,0,354,leave_fast0_p3_n8_n1_n0,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
355,0,355,leave_fast0_p3_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
356,0,356,leave_fast0_p5_n8_n1_n0,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
357,0,357,leave_fast0_p5_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
358,0,358,leave_fast0_p2_n8_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
359,0,359,leave_fast0_p2_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
360,0,360,leave_fast0_p4_n0_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
361,0,361,leave_fast0_p4_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
362,0,362,leave_fast0_p0_n0_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
363,0,363,leave_fast0_p0_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
364,0,364,leave_fast0_p1_n0_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
365,0,365,leave_fast0_p1_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
366,0,366,leave_fast0_p3_n0_n2_n1,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
367,0,367,leave_fast0_p3_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
368,0,368,leave_fast0_p5_n0_n2_n1,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
369,0,369,leave_fast0_p5_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
370,0,370,leave_fast0_p2_n0_n2_n1,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
371,0,371,leave_fast0_p2_n0_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
372,0,372,leave_fast0_p4_n2_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
373,0,373,leave_fast0_p4_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
374,0,374,leave_fast0_p0_n2_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
375,0,375,leave_fast0_p0_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
376,0,376,leave_fast0_p1_n2_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
377,0,377,leave_fast0_p1_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
378,0,378,leave_fast0_p3_n2_n2_n1,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
379,0,379,leave_fast0_p3_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
380,0,380,leave_fast0_p5_n2_n2_n1,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
381,0,381,leave_fast0_p5_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
382,0,382,leave_fast0_p2_n2_n2_n1,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
383,0,383,leave_fast0_p2_n2_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
384,0,384,leave_fast0_p4_n4_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
385,0,385,leave_fast0_p4_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
386,0,386,leave_fast0_p0_n4_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
387,0,387,leave_fast0_p0_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
388,0,388,leave_fast0_p1_n4_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
389,0,389,leave_fast0_p1_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
390,0,390,leave_fast0_p3_n4_n2_n1,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
391,0,391,leave_fast0_p3_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
392,0,392,leave_fast0_p5_n4_n2_n1,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
393,0,393,leave_fast0_p5_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
394,0,394,leave_fast0_p2_n4_n2_n1,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
395,0,395,leave_fast0_p2_n4_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
396,0,396,leave_fast0_p4_n6_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
397,0,397,leave_fast0_p4_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
398,0,398,leave_fast0_p0_n6_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
399,0,399,leave_fast0_p0_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
400,0,400,leave_fast0_p1_n6_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
401,0,401,leave_fast0_p1_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
402,0,402,leave_fast0_p3_n6_n2_n1,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
403,0,403,leave_fast0_p3_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
404,0,404,leave_fast0_p5_n6_n2_n1,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
405,0,405,leave_fast0_p5_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
406,0,406,leave_fast0_p2_n6_n2_n1,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
407,0,407,leave_fast0_p2_n6_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
408,0,408,leave_fast0_p4_n8_n2_n1,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
409,0,409,leave_fast0_p4_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
410,0,410,leave_fast0_p0_n8_n2_n1,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
411,0,411,leave_fast0_p0_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
412,0,412,leave_fast0_p1_n8_n2_n1,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
413,0,413,leave_fast0_p1_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
414,0,414,leave_fast0_p3_n8_n2_n1,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
415,0,415,leave_fast0_p3_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
416,0,416,leave_fast0_p5_n8_n2_n1,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
417,0,417,leave_fast0_p5_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
418,0,418,leave_fast0_p2_n8_n2_n1,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
419,0,419,leave_fast0_p2_n8_n2_n1,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
420,0,420,board_fast0_p0_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
421,0,421,board_fast0_p1_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
422,0,422,board_fast0_p3_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
423,0,423,board_fast0_p5_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
424,0,424,board_fast0_p2_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
425,0,425,board_fast0_p1_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
426,0,426,board_fast0_p3_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
427,0,427,board_fast0_p5_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
428,0,428,board_fast0_p2_n2_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
429,0,429,board_fast0_p0_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
430,0,430,board_fast0_p5_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
431,0,431,board_fast0_p2_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
432,0,432,board_fast0_p0_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
433,0,433,board_fast0_p1_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
434,0,434,board_fast0_p3_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
435,0,435,board_fast0_p2_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
436,0,436,board_fast0_p0_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
437,0,437,board_fast0_p1_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
438,0,438,board_fast0_p3_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
439,0,439,board_fast0_p5_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
440,0,440,board_fast0_p0_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
441,0,441,board_fast0_p1_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
442,0,442,board_fast0_p3_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
443,0,443,board_fast0_p5_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
444,0,444,board_fast0_p2_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
445,0,445,board_fast0_p1_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
446,0,446,board_fast0_p3_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
447,0,447,board_fast0_p5_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
448,0,448,board_fast0_p2_n2_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
449,0,449,board_fast0_p0_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
450,0,450,board_fast0_p5_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
451,0,451,board_fast0_p2_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
452,0,452,board_fast0_p0_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
453,0,453,board_fast0_p1_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
454,0,454,board_fast0_p3_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
455,0,455,board_fast0_p2_n6_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
456,0,456,board_fast0_p0_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
457,0,457,board_fast0_p1_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
458,0,458,board_fast0_p3_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
459,0,459,board_fast0_p5_n8_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
460,0,460,board_fast0_p0_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
461,0,461,board_fast0_p1_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
462,0,462,board_fast0_p3_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
463,0,463,board_fast0_p5_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
464,0,464,board_fast0_p2_n0_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
465,0,465,board_fast0_p1_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
466,0,466,board_fast0_p3_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
467,0,467,board_fast0_p5_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
468,0,468,board_fast0_p2_n2_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
469,0,469,board_fast0_p0_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
470,0,470,board_fast0_p5_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
471,0,471,board_fast0_p2_n4_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
472,0,472,board_fast0_p0_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
473,0,473,board_fast0_p1_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
474,0,474,board_fast0_p3_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
475,0,475,board_fast0_p2_n6_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
476,0,476,board_fast0_p0_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
477,0,477,board_fast0_p1_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
478,0,478,board_fast0_p3_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
479,0,479,board_fast0_p5_n8_n2_n3,(not (passengers fast0 n2)),(not (P_ARTIFICIAL3 ))
480,0,480,leave_fast0_p4_n0_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
481,0,481,leave_fast0_p4_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
482,0,482,leave_fast0_p0_n0_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
483,0,483,leave_fast0_p0_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
484,0,484,leave_fast0_p1_n0_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
485,0,485,leave_fast0_p1_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
486,0,486,leave_fast0_p3_n0_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
487,0,487,leave_fast0_p3_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
488,0,488,leave_fast0_p5_n0_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
489,0,489,leave_fast0_p5_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
490,0,490,leave_fast0_p2_n0_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
491,0,491,leave_fast0_p2_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
492,0,492,leave_fast0_p4_n2_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
493,0,493,leave_fast0_p4_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
494,0,494,leave_fast0_p0_n2_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
495,0,495,leave_fast0_p0_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
496,0,496,leave_fast0_p1_n2_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
497,0,497,leave_fast0_p1_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
498,0,498,leave_fast0_p3_n2_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
499,0,499,leave_fast0_p3_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
500,0,500,leave_fast0_p5_n2_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
501,0,501,leave_fast0_p5_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
502,0,502,leave_fast0_p2_n2_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL8 ))
503,0,503,leave_fast0_p2_n2_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
504,0,504,leave_fast0_p4_n4_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL2 ))
505,0,505,leave_fast0_p4_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
506,0,506,leave_fast0_p0_n4_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL4 ))
507,0,507,leave_fast0_p0_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
508,0,508,leave_fast0_p1_n4_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL5 ))
509,0,509,leave_fast0_p1_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
510,0,510,leave_fast0_p3_n4_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL6 ))
511,0,511,leave_fast0_p3_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL9 ))
512,0,512,leave_fast0_p5_n4_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL7 ))
