Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
972,0,972,board_fast0_p5_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
973,0,973,board_fast0_p8_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
974,0,974,board_fast0_p1_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
975,0,975,board_fast0_p6_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
976,0,976,board_fast0_p9_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
977,0,977,board_fast0_p3_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
978,0,978,board_fast0_p2_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
979,0,979,board_fast0_p4_n12_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
980,0,980,board_fast0_p0_n16_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
981,0,981,board_fast0_p7_n16_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
982,0,982,board_fast0_p5_n16_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
983,0,983,board_fast0_p8_n16_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
984,0,984,board_fast0_p1_n16_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
985,0,985,board_fast0_p6_n16_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
986,0,986,board_fast0_p9_n16_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
987,0,987,board_fast0_p3_n16_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
988,0,988,board_fast0_p2_n16_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
989,0,989,board_fast0_p4_n16_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
990,0,990,board_fast0_p1_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
991,0,991,board_fast0_p6_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
992,0,992,board_fast0_p9_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
993,0,993,board_fast0_p3_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
994,0,994,board_fast0_p0_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
995,0,995,board_fast0_p7_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
996,0,996,board_fast0_p5_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
997,0,997,board_fast0_p8_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
998,0,998,board_fast0_p2_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
999,0,999,board_fast0_p4_n0_n3_n4,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1000,0,1000,leave_fast0_p1_n4_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL2 ))
1001,0,1001,leave_fast0_p1_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1002,0,1002,leave_fast0_p6_n4_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL3 ))
1003,0,1003,leave_fast0_p6_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1004,0,1004,leave_fast0_p9_n4_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL4 ))
1005,0,1005,leave_fast0_p9_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1006,0,1006,leave_fast0_p3_n4_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL5 ))
1007,0,1007,leave_fast0_p3_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1008,0,1008,leave_fast0_p0_n4_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL7 ))
1009,0,1009,leave_fast0_p0_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1010,0,1010,leave_fast0_p7_n4_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1011,0,1011,leave_fast0_p7_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1012,0,1012,leave_fast0_p5_n4_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL9 ))
1013,0,1013,leave_fast0_p5_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1014,0,1014,leave_fast0_p8_n4_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL10 ))
1015,0,1015,leave_fast0_p8_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1016,0,1016,leave_fast0_p2_n4_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL11 ))
1017,0,1017,leave_fast0_p2_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1018,0,1018,leave_fast0_p4_n4_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
1019,0,1019,leave_fast0_p4_n4_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1020,0,1020,leave_fast0_p1_n8_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL2 ))
1021,0,1021,leave_fast0_p1_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1022,0,1022,leave_fast0_p6_n8_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL3 ))
1023,0,1023,leave_fast0_p6_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1024,0,1024,leave_fast0_p9_n8_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL4 ))
1025,0,1025,leave_fast0_p9_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1026,0,1026,leave_fast0_p3_n8_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL5 ))
1027,0,1027,leave_fast0_p3_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1028,0,1028,leave_fast0_p0_n8_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL7 ))
1029,0,1029,leave_fast0_p0_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1030,0,1030,leave_fast0_p7_n8_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1031,0,1031,leave_fast0_p7_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1032,0,1032,leave_fast0_p5_n8_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL9 ))
1033,0,1033,leave_fast0_p5_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1034,0,1034,leave_fast0_p8_n8_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL10 ))
1035,0,1035,leave_fast0_p8_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1036,0,1036,leave_fast0_p2_n8_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL11 ))
1037,0,1037,leave_fast0_p2_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1038,0,1038,leave_fast0_p4_n8_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
1039,0,1039,leave_fast0_p4_n8_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1040,0,1040,leave_fast0_p1_n12_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL2 ))
1041,0,1041,leave_fast0_p1_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1042,0,1042,leave_fast0_p6_n12_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL3 ))
1043,0,1043,leave_fast0_p6_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1044,0,1044,leave_fast0_p9_n12_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL4 ))
1045,0,1045,leave_fast0_p9_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1046,0,1046,leave_fast0_p3_n12_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL5 ))
1047,0,1047,leave_fast0_p3_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1048,0,1048,leave_fast0_p0_n12_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL7 ))
1049,0,1049,leave_fast0_p0_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1050,0,1050,leave_fast0_p7_n12_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1051,0,1051,leave_fast0_p7_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1052,0,1052,leave_fast0_p5_n12_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL9 ))
1053,0,1053,leave_fast0_p5_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1054,0,1054,leave_fast0_p8_n12_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL10 ))
1055,0,1055,leave_fast0_p8_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1056,0,1056,leave_fast0_p2_n12_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL11 ))
1057,0,1057,leave_fast0_p2_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1058,0,1058,leave_fast0_p4_n12_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
1059,0,1059,leave_fast0_p4_n12_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1060,0,1060,leave_fast0_p1_n16_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL2 ))
1061,0,1061,leave_fast0_p1_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1062,0,1062,leave_fast0_p6_n16_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL3 ))
1063,0,1063,leave_fast0_p6_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1064,0,1064,leave_fast0_p9_n16_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL4 ))
1065,0,1065,leave_fast0_p9_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1066,0,1066,leave_fast0_p3_n16_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL5 ))
1067,0,1067,leave_fast0_p3_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1068,0,1068,leave_fast0_p0_n16_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL7 ))
1069,0,1069,leave_fast0_p0_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1070,0,1070,leave_fast0_p7_n16_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1071,0,1071,leave_fast0_p7_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1072,0,1072,leave_fast0_p5_n16_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL9 ))
1073,0,1073,leave_fast0_p5_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1074,0,1074,leave_fast0_p8_n16_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL10 ))
1075,0,1075,leave_fast0_p8_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1076,0,1076,leave_fast0_p2_n16_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL11 ))
1077,0,1077,leave_fast0_p2_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1078,0,1078,leave_fast0_p4_n16_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
1079,0,1079,leave_fast0_p4_n16_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1080,0,1080,leave_fast0_p1_n0_n3_n2,(not (boarded p1 fast0)),(not (P_ARTIFICIAL2 ))
1081,0,1081,leave_fast0_p1_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1082,0,1082,leave_fast0_p6_n0_n3_n2,(not (boarded p6 fast0)),(not (P_ARTIFICIAL3 ))
1083,0,1083,leave_fast0_p6_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1084,0,1084,leave_fast0_p9_n0_n3_n2,(not (boarded p9 fast0)),(not (P_ARTIFICIAL4 ))
1085,0,1085,leave_fast0_p9_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1086,0,1086,leave_fast0_p3_n0_n3_n2,(not (boarded p3 fast0)),(not (P_ARTIFICIAL5 ))
1087,0,1087,leave_fast0_p3_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1088,0,1088,leave_fast0_p0_n0_n3_n2,(not (boarded p0 fast0)),(not (P_ARTIFICIAL7 ))
1089,0,1089,leave_fast0_p0_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1090,0,1090,leave_fast0_p7_n0_n3_n2,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1091,0,1091,leave_fast0_p7_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1092,0,1092,leave_fast0_p5_n0_n3_n2,(not (boarded p5 fast0)),(not (P_ARTIFICIAL9 ))
1093,0,1093,leave_fast0_p5_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1094,0,1094,leave_fast0_p8_n0_n3_n2,(not (boarded p8 fast0)),(not (P_ARTIFICIAL10 ))
1095,0,1095,leave_fast0_p8_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1096,0,1096,leave_fast0_p2_n0_n3_n2,(not (boarded p2 fast0)),(not (P_ARTIFICIAL11 ))
1097,0,1097,leave_fast0_p2_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1098,0,1098,leave_fast0_p4_n0_n3_n2,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
1099,0,1099,leave_fast0_p4_n0_n3_n2,(not (passengers fast0 n3)),(not (P_ARTIFICIAL13 ))
1100,0,1100,leave_fast0_p1_n4_n4_n3,(not (boarded p1 fast0)),(not (P_ARTIFICIAL2 ))
1101,0,1101,leave_fast0_p1_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1102,0,1102,leave_fast0_p6_n4_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL3 ))
1103,0,1103,leave_fast0_p6_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1104,0,1104,leave_fast0_p9_n4_n4_n3,(not (boarded p9 fast0)),(not (P_ARTIFICIAL4 ))
1105,0,1105,leave_fast0_p9_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1106,0,1106,leave_fast0_p3_n4_n4_n3,(not (boarded p3 fast0)),(not (P_ARTIFICIAL5 ))
1107,0,1107,leave_fast0_p3_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1108,0,1108,leave_fast0_p0_n4_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL7 ))
1109,0,1109,leave_fast0_p0_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1110,0,1110,leave_fast0_p7_n4_n4_n3,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1111,0,1111,leave_fast0_p7_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1112,0,1112,leave_fast0_p5_n4_n4_n3,(not (boarded p5 fast0)),(not (P_ARTIFICIAL9 ))
1113,0,1113,leave_fast0_p5_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1114,0,1114,leave_fast0_p8_n4_n4_n3,(not (boarded p8 fast0)),(not (P_ARTIFICIAL10 ))
1115,0,1115,leave_fast0_p8_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1116,0,1116,leave_fast0_p2_n4_n4_n3,(not (boarded p2 fast0)),(not (P_ARTIFICIAL11 ))
1117,0,1117,leave_fast0_p2_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1118,0,1118,leave_fast0_p4_n4_n4_n3,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
1119,0,1119,leave_fast0_p4_n4_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1120,0,1120,leave_fast0_p1_n8_n4_n3,(not (boarded p1 fast0)),(not (P_ARTIFICIAL2 ))
1121,0,1121,leave_fast0_p1_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1122,0,1122,leave_fast0_p6_n8_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL3 ))
1123,0,1123,leave_fast0_p6_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1124,0,1124,leave_fast0_p9_n8_n4_n3,(not (boarded p9 fast0)),(not (P_ARTIFICIAL4 ))
1125,0,1125,leave_fast0_p9_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1126,0,1126,leave_fast0_p3_n8_n4_n3,(not (boarded p3 fast0)),(not (P_ARTIFICIAL5 ))
1127,0,1127,leave_fast0_p3_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1128,0,1128,leave_fast0_p0_n8_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL7 ))
1129,0,1129,leave_fast0_p0_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1130,0,1130,leave_fast0_p7_n8_n4_n3,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1131,0,1131,leave_fast0_p7_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1132,0,1132,leave_fast0_p5_n8_n4_n3,(not (boarded p5 fast0)),(not (P_ARTIFICIAL9 ))
1133,0,1133,leave_fast0_p5_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1134,0,1134,leave_fast0_p8_n8_n4_n3,(not (boarded p8 fast0)),(not (P_ARTIFICIAL10 ))
1135,0,1135,leave_fast0_p8_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1136,0,1136,leave_fast0_p2_n8_n4_n3,(not (boarded p2 fast0)),(not (P_ARTIFICIAL11 ))
1137,0,1137,leave_fast0_p2_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1138,0,1138,leave_fast0_p4_n8_n4_n3,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
1139,0,1139,leave_fast0_p4_n8_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1140,0,1140,leave_fast0_p1_n12_n4_n3,(not (boarded p1 fast0)),(not (P_ARTIFICIAL2 ))
1141,0,1141,leave_fast0_p1_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1142,0,1142,leave_fast0_p6_n12_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL3 ))
1143,0,1143,leave_fast0_p6_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1144,0,1144,leave_fast0_p9_n12_n4_n3,(not (boarded p9 fast0)),(not (P_ARTIFICIAL4 ))
1145,0,1145,leave_fast0_p9_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1146,0,1146,leave_fast0_p3_n12_n4_n3,(not (boarded p3 fast0)),(not (P_ARTIFICIAL5 ))
1147,0,1147,leave_fast0_p3_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1148,0,1148,leave_fast0_p0_n12_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL7 ))
1149,0,1149,leave_fast0_p0_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1150,0,1150,leave_fast0_p7_n12_n4_n3,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1151,0,1151,leave_fast0_p7_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1152,0,1152,leave_fast0_p5_n12_n4_n3,(not (boarded p5 fast0)),(not (P_ARTIFICIAL9 ))
1153,0,1153,leave_fast0_p5_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1154,0,1154,leave_fast0_p8_n12_n4_n3,(not (boarded p8 fast0)),(not (P_ARTIFICIAL10 ))
1155,0,1155,leave_fast0_p8_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1156,0,1156,leave_fast0_p2_n12_n4_n3,(not (boarded p2 fast0)),(not (P_ARTIFICIAL11 ))
1157,0,1157,leave_fast0_p2_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1158,0,1158,leave_fast0_p4_n12_n4_n3,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
1159,0,1159,leave_fast0_p4_n12_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1160,0,1160,leave_fast0_p1_n16_n4_n3,(not (boarded p1 fast0)),(not (P_ARTIFICIAL2 ))
1161,0,1161,leave_fast0_p1_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1162,0,1162,leave_fast0_p6_n16_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL3 ))
1163,0,1163,leave_fast0_p6_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1164,0,1164,leave_fast0_p9_n16_n4_n3,(not (boarded p9 fast0)),(not (P_ARTIFICIAL4 ))
1165,0,1165,leave_fast0_p9_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1166,0,1166,leave_fast0_p3_n16_n4_n3,(not (boarded p3 fast0)),(not (P_ARTIFICIAL5 ))
1167,0,1167,leave_fast0_p3_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1168,0,1168,leave_fast0_p0_n16_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL7 ))
1169,0,1169,leave_fast0_p0_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1170,0,1170,leave_fast0_p7_n16_n4_n3,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1171,0,1171,leave_fast0_p7_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1172,0,1172,leave_fast0_p5_n16_n4_n3,(not (boarded p5 fast0)),(not (P_ARTIFICIAL9 ))
1173,0,1173,leave_fast0_p5_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1174,0,1174,leave_fast0_p8_n16_n4_n3,(not (boarded p8 fast0)),(not (P_ARTIFICIAL10 ))
1175,0,1175,leave_fast0_p8_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1176,0,1176,leave_fast0_p2_n16_n4_n3,(not (boarded p2 fast0)),(not (P_ARTIFICIAL11 ))
1177,0,1177,leave_fast0_p2_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1178,0,1178,leave_fast0_p4_n16_n4_n3,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
1179,0,1179,leave_fast0_p4_n16_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1180,0,1180,leave_fast0_p1_n0_n4_n3,(not (boarded p1 fast0)),(not (P_ARTIFICIAL2 ))
1181,0,1181,leave_fast0_p1_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1182,0,1182,leave_fast0_p6_n0_n4_n3,(not (boarded p6 fast0)),(not (P_ARTIFICIAL3 ))
1183,0,1183,leave_fast0_p6_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1184,0,1184,leave_fast0_p9_n0_n4_n3,(not (boarded p9 fast0)),(not (P_ARTIFICIAL4 ))
1185,0,1185,leave_fast0_p9_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1186,0,1186,leave_fast0_p3_n0_n4_n3,(not (boarded p3 fast0)),(not (P_ARTIFICIAL5 ))
1187,0,1187,leave_fast0_p3_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1188,0,1188,leave_fast0_p0_n0_n4_n3,(not (boarded p0 fast0)),(not (P_ARTIFICIAL7 ))
1189,0,1189,leave_fast0_p0_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1190,0,1190,leave_fast0_p7_n0_n4_n3,(not (boarded p7 fast0)),(not (P_ARTIFICIAL8 ))
1191,0,1191,leave_fast0_p7_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1192,0,1192,leave_fast0_p5_n0_n4_n3,(not (boarded p5 fast0)),(not (P_ARTIFICIAL9 ))
1193,0,1193,leave_fast0_p5_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1194,0,1194,leave_fast0_p8_n0_n4_n3,(not (boarded p8 fast0)),(not (P_ARTIFICIAL10 ))
1195,0,1195,leave_fast0_p8_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1196,0,1196,leave_fast0_p2_n0_n4_n3,(not (boarded p2 fast0)),(not (P_ARTIFICIAL11 ))
1197,0,1197,leave_fast0_p2_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1198,0,1198,leave_fast0_p4_n0_n4_n3,(not (boarded p4 fast0)),(not (P_ARTIFICIAL12 ))
1199,0,1199,leave_fast0_p4_n0_n4_n3,(not (passengers fast0 n4)),(not (P_ARTIFICIAL14 ))
1200,1,0,board_fast1_p1_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
1201,1,1,board_fast1_p1_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1012 )
1202,1,2,board_fast1_p1_n0_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1013 )
1203,1,3,board_fast1_p6_n0_n0_n1,(passengers fast1 n1),(P_ARTIFICIAL1001 )
1204,1,4,board_fast1_p6_n0_n1_n2,(passengers fast1 n2),(P_ARTIFICIAL1012 )
1205,1,5,board_fast1_p6_n0_n2_n3,(passengers fast1 n3),(P_ARTIFICIAL1013 )
1206,1,6,leave_fast1_p1_n0_n1_n0,(passengers fast1 n0),(P_ARTIFICIAL1000 )
